57 103 30
20 85 18 0
20 85 19 0
20 85 20 0
20 85 21 0
20 85 22 0
20 85 23 0
20 85 24 0
20 85 25 1
20 86 17 7
20 86 18 0
20 86 19 0
20 86 20 0
20 86 21 0
20 86 22 0
20 86 23 0
20 86 24 0
20 86 25 1
20 87 18 1
20 87 19 0
20 87 20 0
20 87 21 0
20 87 22 0
20 87 23 0
20 87 24 0
20 87 25 1
20 88 18 1
20 88 19 0
20 88 20 0
20 88 21 0
20 88 22 0
20 88 23 0
20 88 24 0
20 88 25 1
20 89 18 7
20 89 19 0
20 89 20 0
20 89 21 0
20 89 22 0
20 89 23 5
20 89 24 4
20 89 25 1
20 90 19 7
20 90 20 7
20 90 21 5
20 90 22 7
20 90 23 5
20 90 24 4
21 65 24 5
21 66 24 5
21 66 25 1
21 67 20 5
21 67 21 5
21 67 22 7
21 67 23 7
21 67 24 1
21 67 25 1
21 68 19 7
21 68 20 0
21 68 21 0
21 68 22 0
21 68 23 0
21 68 24 0
21 68 25 1
21 69 18 7
21 69 19 0
21 69 20 0
21 69 21 0
21 69 22 0
21 69 23 0
21 69 24 0
21 69 25 1
21 70 17 7
21 70 18 0
21 70 19 0
21 70 20 0
21 70 21 0
21 70 22 0
21 70 23 0
21 70 24 0
21 70 25 1
21 71 17 7
21 71 18 0
21 71 19 0
21 71 20 0
21 71 21 0
21 71 22 0
21 71 23 0
21 71 24 0
21 71 25 1
21 72 17 7
21 72 18 0
21 72 19 0
21 72 20 0
21 72 21 0
21 72 22 0
21 72 23 0
21 72 24 0
21 72 25 1
21 73 17 7
21 73 18 0
21 73 19 0
21 73 20 0
21 73 21 0
21 73 22 0
21 73 23 0
21 73 24 0
21 73 25 1
21 74 17 7
21 74 18 0
21 74 19 0
21 74 20 0
21 74 21 0
21 74 22 0
21 74 23 0
21 74 24 0
21 74 25 1
21 75 16 7
21 75 17 0
21 75 18 0
21 75 19 0
21 75 20 0
21 75 21 0
21 75 22 0
21 75 23 0
21 75 24 0
21 75 25 1
21 76 16 7
21 76 17 0
21 76 18 0
21 76 19 0
21 76 20 0
21 76 21 0
21 76 22 0
21 76 23 0
21 76 24 0
21 76 25 1
21 77 16 7
21 77 17 0
21 77 18 0
21 77 19 0
21 77 20 0
21 77 21 0
21 77 22 0
21 77 23 0
21 77 24 0
21 77 25 1
21 78 15 7
21 78 16 0
21 78 17 0
21 78 18 0
21 78 19 0
21 78 20 0
21 78 21 0
21 78 22 0
21 78 23 0
21 78 24 0
21 78 25 1
21 79 15 7
21 79 16 0
21 79 17 0
21 79 18 0
21 79 19 0
21 79 20 0
21 79 21 0
21 79 22 0
21 79 23 0
21 79 24 0
21 79 25 1
21 80 15 7
21 80 16 0
21 80 17 0
21 80 18 0
21 80 19 0
21 80 20 0
21 80 21 0
21 80 22 0
21 80 23 0
21 80 24 0
21 80 25 1
21 81 15 7
21 81 16 0
21 81 17 0
21 81 18 0
21 81 19 0
21 81 20 0
21 81 21 0
21 81 22 0
21 81 23 0
21 81 24 0
21 81 25 1
21 82 16 1
21 82 17 0
21 82 18 0
21 82 19 0
21 82 20 0
21 82 21 0
21 82 22 0
21 82 23 0
21 82 24 0
21 82 25 1
21 83 16 7
21 83 17 0
21 83 18 0
21 83 19 0
21 83 20 0
21 83 21 0
21 83 22 0
21 83 23 0
21 83 24 0
21 83 25 1
21 84 17 1
21 84 18 0
21 84 19 0
21 84 20 0
21 84 21 0
21 84 22 0
21 84 23 0
21 84 24 0
21 84 25 1
21 85 17 1
21 85 18 0
21 85 19 0
21 85 20 0
21 85 21 0
21 85 22 0
21 85 23 0
21 85 24 0
21 85 25 1
21 86 17 1
21 86 18 0
21 86 19 0
21 86 20 0
21 86 21 0
21 86 22 0
21 86 23 0
21 86 24 0
21 86 25 1
21 87 17 7
21 87 18 0
21 87 19 0
21 87 20 0
21 87 21 0
21 87 22 0
21 87 23 0
21 87 24 0
21 87 25 1
21 88 17 7
21 88 18 0
21 88 19 0
21 88 20 0
21 88 21 0
21 88 22 0
21 88 23 0
21 88 24 0
21 88 25 1
21 89 18 7
21 89 19 0
21 89 20 0
21 89 21 0
21 89 22 0
21 89 23 0
21 89 24 0
21 89 25 1
21 90 19 7
21 90 20 7
21 90 21 0
21 90 22 0
21 90 23 0
21 90 24 0
21 90 25 1
21 91 21 7
21 91 22 7
21 91 23 5
21 91 24 1
21 91 25 1
21 92 23 7
21 92 24 1
21 92 25 1
21 93 23 7
21 93 24 1
21 93 25 1
21 94 24 7
21 94 25 1
21 95 24 5
21 95 25 1
22 63 24 7
22 63 25 1
22 64 24 7
22 64 25 1
22 65 24 1
22 65 25 1
22 66 23 7
22 66 24 0
22 66 25 1
22 67 19 5
22 67 20 7
22 67 21 5
22 67 22 7
22 67 23 0
22 67 24 0
22 67 25 1
22 68 18 7
22 68 19 0
22 68 20 0
22 68 21 0
22 68 22 0
22 68 23 0
22 68 24 0
22 68 25 1
22 69 17 7
22 69 18 0
22 69 19 0
22 69 20 0
22 69 21 0
22 69 22 0
22 69 23 0
22 69 24 0
22 69 25 1
22 70 17 7
22 70 18 0
22 70 19 0
22 70 20 0
22 70 21 0
22 70 22 0
22 70 23 0
22 70 24 0
22 70 25 1
22 71 17 1
22 71 18 0
22 71 19 0
22 71 20 0
22 71 21 0
22 71 22 0
22 71 23 0
22 71 24 0
22 71 25 1
22 72 17 1
22 72 18 0
22 72 19 0
22 72 20 0
22 72 21 0
22 72 22 0
22 72 23 0
22 72 24 0
22 72 25 1
22 73 17 1
22 73 18 0
22 73 19 0
22 73 20 0
22 73 21 0
22 73 22 0
22 73 23 0
22 73 24 0
22 73 25 1
22 74 16 7
22 74 17 0
22 74 18 0
22 74 19 0
22 74 20 0
22 74 21 0
22 74 22 0
22 74 23 0
22 74 24 0
22 74 25 1
22 75 15 7
22 75 16 0
22 75 17 0
22 75 18 0
22 75 19 0
22 75 20 0
22 75 21 0
22 75 22 0
22 75 23 0
22 75 24 0
22 75 25 1
22 76 15 7
22 76 16 0
22 76 17 0
22 76 18 0
22 76 19 0
22 76 20 0
22 76 21 0
22 76 22 0
22 76 23 0
22 76 24 0
22 76 25 1
22 77 15 7
22 77 16 0
22 77 17 0
22 77 18 0
22 77 19 0
22 77 20 0
22 77 21 0
22 77 22 0
22 77 23 0
22 77 24 0
22 77 25 1
22 78 14 7
22 78 15 0
22 78 16 0
22 78 17 0
22 78 18 0
22 78 19 0
22 78 20 0
22 78 21 0
22 78 22 0
22 78 23 0
22 78 24 0
22 78 25 1
22 79 14 7
22 79 15 0
22 79 16 0
22 79 17 0
22 79 18 0
22 79 19 0
22 79 20 0
22 79 21 0
22 79 22 0
22 79 23 0
22 79 24 0
22 79 25 1
22 80 14 7
22 80 15 0
22 80 16 0
22 80 17 0
22 80 18 0
22 80 19 0
22 80 20 0
22 80 21 0
22 80 22 0
22 80 23 0
22 80 24 0
22 80 25 1
22 81 15 1
22 81 16 0
22 81 17 0
22 81 18 0
22 81 19 0
22 81 20 0
22 81 21 0
22 81 22 0
22 81 23 0
22 81 24 0
22 81 25 1
22 82 15 1
22 82 16 0
22 82 17 0
22 82 18 0
22 82 19 0
22 82 20 0
22 82 21 0
22 82 22 0
22 82 23 0
22 82 24 0
22 82 25 1
22 83 15 7
22 83 16 0
22 83 17 0
22 83 18 0
22 83 19 0
22 83 20 0
22 83 21 0
22 83 22 0
22 83 23 0
22 83 24 0
22 83 25 1
22 84 15 7
22 84 16 7
22 84 17 0
22 84 18 0
22 84 19 0
22 84 20 0
22 84 21 0
22 84 22 0
22 84 23 0
22 84 24 0
22 84 25 1
22 85 16 7
22 85 17 0
22 85 18 0
22 85 19 0
22 85 20 0
22 85 21 0
22 85 22 0
22 85 23 0
22 85 24 0
22 85 25 1
22 86 16 7
22 86 17 0
22 86 18 0
22 86 19 0
22 86 20 0
22 86 21 0
22 86 22 0
22 86 23 0
22 86 24 0
22 86 25 1
22 87 16 7
22 87 17 0
22 87 18 0
22 87 19 0
22 87 20 0
22 87 21 0
22 87 22 0
22 87 23 0
22 87 24 0
22 87 25 1
22 88 17 1
22 88 18 0
22 88 19 0
22 88 20 0
22 88 21 0
22 88 22 0
22 88 23 0
22 88 24 0
22 88 25 1
22 89 17 7
22 89 18 0
22 89 19 0
22 89 20 0
22 89 21 0
22 89 22 0
22 89 23 0
22 89 24 0
22 89 25 1
22 90 18 7
22 90 19 0
22 90 20 0
22 90 21 0
22 90 22 0
22 90 23 0
22 90 24 0
22 90 25 1
22 91 19 7
22 91 20 7
22 91 21 7
22 91 22 0
22 91 23 0
22 91 24 0
22 91 25 1
22 92 22 7
22 92 23 0
22 92 24 0
22 92 25 1
22 93 23 7
22 93 24 0
22 93 25 1
22 94 23 7
22 94 24 0
22 94 25 1
22 95 23 7
22 95 24 0
22 95 25 1
22 96 24 5
23 63 24 1
23 63 25 1
23 64 23 7
23 64 24 0
23 64 25 1
23 65 23 7
23 65 24 0
23 65 25 1
23 66 21 5
23 66 22 7
23 66 23 0
23 66 24 0
23 66 25 1
23 67 19 5
23 67 20 7
23 67 21 0
23 67 22 0
23 67 23 0
23 67 24 0
23 67 25 1
23 68 18 7
23 68 19 0
23 68 20 0
23 68 21 0
23 68 22 0
23 68 23 0
23 68 24 0
23 68 25 1
23 69 17 7
23 69 18 0
23 69 19 0
23 69 20 0
23 69 21 0
23 69 22 0
23 69 23 0
23 69 24 0
23 69 25 1
23 70 17 1
23 70 18 0
23 70 19 0
23 70 20 0
23 70 21 0
23 70 22 0
23 70 23 0
23 70 24 0
23 70 25 1
23 71 16 7
23 71 17 0
23 71 18 0
23 71 19 0
23 71 20 0
23 71 21 0
23 71 22 0
23 71 23 0
23 71 24 0
23 71 25 1
23 72 16 7
23 72 17 0
23 72 18 0
23 72 19 0
23 72 20 0
23 72 21 0
23 72 22 0
23 72 23 0
23 72 24 0
23 72 25 1
23 73 15 7
23 73 16 7
23 73 17 0
23 73 18 0
23 73 19 0
23 73 20 0
23 73 21 0
23 73 22 0
23 73 23 0
23 73 24 0
23 73 25 1
23 74 15 7
23 74 16 0
23 74 17 0
23 74 18 0
23 74 19 0
23 74 20 0
23 74 21 0
23 74 22 0
23 74 23 0
23 74 24 0
23 74 25 1
23 75 14 7
23 75 15 0
23 75 16 0
23 75 17 0
23 75 18 0
23 75 19 0
23 75 20 0
23 75 21 0
23 75 22 0
23 75 23 0
23 75 24 0
23 75 25 1
23 76 14 7
23 76 15 0
23 76 16 0
23 76 17 0
23 76 18 0
23 76 19 0
23 76 20 0
23 76 21 0
23 76 22 0
23 76 23 0
23 76 24 0
23 76 25 1
23 77 14 1
23 77 15 0
23 77 16 0
23 77 17 0
23 77 18 0
23 77 19 0
23 77 20 0
23 77 21 0
23 77 22 0
23 77 23 0
23 77 24 0
23 77 25 1
23 78 14 7
23 78 15 0
23 78 16 0
23 78 17 0
23 78 18 0
23 78 19 0
23 78 20 0
23 78 21 0
23 78 22 0
23 78 23 0
23 78 24 0
23 78 25 1
23 79 14 1
23 79 15 0
23 79 16 0
23 79 17 0
23 79 18 0
23 79 19 0
23 79 20 0
23 79 21 0
23 79 22 0
23 79 23 0
23 79 24 0
23 79 25 1
23 80 14 7
23 80 15 0
23 80 16 0
23 80 17 0
23 80 18 0
23 80 19 0
23 80 20 0
23 80 21 0
23 80 22 0
23 80 23 0
23 80 24 0
23 80 25 1
23 81 14 1
23 81 15 0
23 81 16 0
23 81 17 0
23 81 18 0
23 81 19 0
23 81 20 0
23 81 21 0
23 81 22 0
23 81 23 0
23 81 24 0
23 81 25 1
23 82 14 7
23 82 15 0
23 82 16 0
23 82 17 0
23 82 18 0
23 82 19 0
23 82 20 0
23 82 21 0
23 82 22 0
23 82 23 0
23 82 24 0
23 82 25 1
23 83 14 7
23 83 15 0
23 83 16 0
23 83 17 0
23 83 18 0
23 83 19 0
23 83 20 0
23 83 21 0
23 83 22 0
23 83 23 0
23 83 24 0
23 83 25 1
23 84 14 7
23 84 15 0
23 84 16 0
23 84 17 0
23 84 18 0
23 84 19 0
23 84 20 0
23 84 21 0
23 84 22 0
23 84 23 0
23 84 24 0
23 84 25 1
23 85 15 7
23 85 16 0
23 85 17 0
23 85 18 0
23 85 19 0
23 85 20 0
23 85 21 0
23 85 22 0
23 85 23 0
23 85 24 0
23 85 25 1
23 86 16 1
23 86 17 0
23 86 18 0
23 86 19 0
23 86 20 0
23 86 21 0
23 86 22 0
23 86 23 0
23 86 24 0
23 86 25 1
23 87 16 7
23 87 17 0
23 87 18 0
23 87 19 0
23 87 20 0
23 87 21 0
23 87 22 0
23 87 23 0
23 87 24 0
23 87 25 1
23 88 16 7
23 88 17 0
23 88 18 0
23 88 19 0
23 88 20 0
23 88 21 0
23 88 22 0
23 88 23 0
23 88 24 0
23 88 25 1
23 89 17 7
23 89 18 0
23 89 19 0
23 89 20 0
23 89 21 0
23 89 22 0
23 89 23 0
23 89 24 0
23 89 25 1
23 90 18 1
23 90 19 0
23 90 20 0
23 90 21 0
23 90 22 0
23 90 23 0
23 90 24 0
23 90 25 1
23 91 18 7
23 91 19 0
23 91 20 0
23 91 21 0
23 91 22 0
23 91 23 0
23 91 24 0
23 91 25 1
23 92 19 7
23 92 20 7
23 92 21 7
23 92 22 0
23 92 23 0
23 92 24 0
23 92 25 1
23 93 22 7
23 93 23 0
23 93 24 0
23 93 25 1
23 94 23 7
23 94 24 0
23 94 25 1
23 95 23 7
23 95 24 0
23 95 25 1
23 96 24 5
24 62 24 1
24 62 25 1
24 63 23 7
24 63 24 0
24 63 25 1
24 64 23 1
24 64 24 0
24 64 25 1
24 65 23 1
24 65 24 0
24 65 25 1
24 66 20 7
24 66 21 5
24 66 22 7
24 66 23 0
24 66 24 0
24 66 25 1
24 67 19 7
24 67 20 0
24 67 21 0
24 67 22 0
24 67 23 0
24 67 24 0
24 67 25 1
24 68 18 1
24 68 19 0
24 68 20 0
24 68 21 0
24 68 22 0
24 68 23 0
24 68 24 0
24 68 25 1
24 69 17 7
24 69 18 0
24 69 19 0
24 69 20 0
24 69 21 0
24 69 22 0
24 69 23 0
24 69 24 0
24 69 25 1
24 70 17 1
24 70 18 0
24 70 19 0
24 70 20 0
24 70 21 0
24 70 22 0
24 70 23 0
24 70 24 0
24 70 25 1
24 71 16 7
24 71 17 0
24 71 18 0
24 71 19 0
24 71 20 0
24 71 21 0
24 71 22 0
24 71 23 0
24 71 24 0
24 71 25 1
24 72 16 1
24 72 17 0
24 72 18 0
24 72 19 0
24 72 20 0
24 72 21 0
24 72 22 0
24 72 23 0
24 72 24 0
24 72 25 1
24 73 15 7
24 73 16 0
24 73 17 0
24 73 18 0
24 73 19 0
24 73 20 0
24 73 21 0
24 73 22 0
24 73 23 0
24 73 24 0
24 73 25 1
24 74 14 7
24 74 15 0
24 74 16 0
24 74 17 0
24 74 18 0
24 74 19 0
24 74 20 0
24 74 21 0
24 74 22 0
24 74 23 0
24 74 24 0
24 74 25 1
24 75 13 7
24 75 14 0
24 75 15 0
24 75 16 0
24 75 17 0
24 75 18 0
24 75 19 0
24 75 20 0
24 75 21 0
24 75 22 0
24 75 23 0
24 75 24 0
24 75 25 1
24 76 13 7
24 76 14 0
24 76 15 0
24 76 16 0
24 76 17 0
24 76 18 0
24 76 19 0
24 76 20 0
24 76 21 0
24 76 22 0
24 76 23 0
24 76 24 0
24 76 25 1
24 77 13 7
24 77 14 0
24 77 15 0
24 77 16 0
24 77 17 0
24 77 18 0
24 77 19 0
24 77 20 0
24 77 21 0
24 77 22 0
24 77 23 0
24 77 24 0
24 77 25 1
24 78 13 7
24 78 14 0
24 78 15 0
24 78 16 0
24 78 17 0
24 78 18 0
24 78 19 0
24 78 20 0
24 78 21 0
24 78 22 0
24 78 23 0
24 78 24 0
24 78 25 1
24 79 13 7
24 79 14 0
24 79 15 0
24 79 16 0
24 79 17 0
24 79 18 0
24 79 19 0
24 79 20 0
24 79 21 0
24 79 22 0
24 79 23 0
24 79 24 0
24 79 25 1
24 80 13 7
24 80 14 0
24 80 15 0
24 80 16 0
24 80 17 0
24 80 18 0
24 80 19 0
24 80 20 0
24 80 21 0
24 80 22 0
24 80 23 0
24 80 24 0
24 80 25 1
24 81 13 7
24 81 14 0
24 81 15 0
24 81 16 0
24 81 17 0
24 81 18 0
24 81 19 0
24 81 20 0
24 81 21 0
24 81 22 0
24 81 23 0
24 81 24 0
24 81 25 1
24 82 13 7
24 82 14 0
24 82 15 0
24 82 16 0
24 82 17 0
24 82 18 0
24 82 19 0
24 82 20 0
24 82 21 0
24 82 22 0
24 82 23 0
24 82 24 0
24 82 25 1
24 83 13 7
24 83 14 0
24 83 15 0
24 83 16 0
24 83 17 0
24 83 18 0
24 83 19 0
24 83 20 0
24 83 21 0
24 83 22 0
24 83 23 0
24 83 24 0
24 83 25 1
24 84 13 7
24 84 14 0
24 84 15 0
24 84 16 0
24 84 17 0
24 84 18 0
24 84 19 0
24 84 20 0
24 84 21 0
24 84 22 0
24 84 23 0
24 84 24 0
24 84 25 1
24 85 14 7
24 85 15 0
24 85 16 0
24 85 17 0
24 85 18 0
24 85 19 0
24 85 20 0
24 85 21 0
24 85 22 0
24 85 23 0
24 85 24 0
24 85 25 1
24 86 15 7
24 86 16 0
24 86 17 0
24 86 18 0
24 86 19 0
24 86 20 0
24 86 21 0
24 86 22 0
24 86 23 0
24 86 24 0
24 86 25 1
24 87 16 1
24 87 17 0
24 87 18 0
24 87 19 0
24 87 20 0
24 87 21 0
24 87 22 0
24 87 23 0
24 87 24 0
24 87 25 1
24 88 16 7
24 88 17 0
24 88 18 0
24 88 19 0
24 88 20 0
24 88 21 0
24 88 22 0
24 88 23 0
24 88 24 0
24 88 25 1
24 89 17 1
24 89 18 0
24 89 19 0
24 89 20 0
24 89 21 0
24 89 22 0
24 89 23 0
24 89 24 0
24 89 25 1
24 90 17 7
24 90 18 0
24 90 19 0
24 90 20 0
24 90 21 0
24 90 22 0
24 90 23 0
24 90 24 0
24 90 25 1
24 91 18 7
24 91 19 0
24 91 20 0
24 91 21 0
24 91 22 0
24 91 23 0
24 91 24 0
24 91 25 1
24 92 19 5
24 92 20 7
24 92 21 7
24 92 22 0
24 92 23 0
24 92 24 0
24 92 25 1
24 93 22 1
24 93 23 0
24 93 24 0
24 93 25 1
24 94 22 7
24 94 23 0
24 94 24 0
24 94 25 1
24 95 23 7
24 95 24 0
24 95 25 1
24 96 23 7
24 96 24 0
24 96 25 1
24 97 24 5
25 62 23 7
25 62 24 1
25 62 25 1
25 63 23 7
25 63 24 0
25 63 25 1
25 64 22 7
25 64 23 0
25 64 24 0
25 64 25 1
25 65 22 7
25 65 23 0
25 65 24 0
25 65 25 1
25 66 19 5
25 66 20 7
25 66 21 7
25 66 22 0
25 66 23 0
25 66 24 0
