72  80  30
37  60  5  1
38  59  5  1
38  60  5  1
39  59  5  1
39  60  5  1
40  59  5  1
40  60  5  1
41  58  5  1
41  59  5  1
41  60  5  1
42  58  5  1
42  59  5  1
42  60  5  1
43  57  5  1
43  58  5  1
43  59  5  1
43  60  5  1
44  57  5  1
44  58  5  1
44  59  5  1
44  60  5  1
45  56  5  1
45  57  5  1
45  58  5  1
45  59  5  1
46  56  5  1
46  57  5  1
46  58  5  1
46  59  5  1
47  55  5  1
47  56  5  1
47  57  5  1
47  58  5  1
47  59  5  1
48  55  5  1
48  56  5  1
48  57  5  1
48  58  5  1
48  59  5  1
49  54  5  1
49  55  5  1
49  56  5  1
49  57  5  1
49  58  5  1
50  54  5  1
50  55  5  1
50  56  5  1
50  57  5  1
50  58  5  1
51  54  5  1
51  55  5  1
51  56  5  1
51  57  5  1
51  58  5  1
52  54  5  1
52  55  5  1
52  56  5  1
52  57  5  1
53  53  5  1
53  54  5  1
53  55  5  1
53  56  5  1
53  57  5  1
54  54  5  1
54  55  5  1
54  56  5  1
55  54  5  1
33  60  6  4
33  61  6  1
33  62  6  1
34  60  6  4
34  61  6  1
34  62  6  8
35  59  6  4
35  60  6  4
35  61  6  1
35  62  6  4
36  58  6  4
36  59  6  4
36  60  6  4
36  61  6  1
36  62  6  4
36  63  6  4
37  57  6  1
37  58  6  1
37  59  6  4
37  60  6  0
37  61  6  4
37  62  6  1
37  63  6  4
38  57  6  1
38  58  6  1
38  59  6  0
38  60  6  0
38  61  6  4
38  62  6  4
38  63  6  4
39  56  6  1
39  57  6  1
39  58  6  1
39  59  6  0
39  60  6  0
39  61  6  4
39  62  6  1
39  63  6  1
40  56  6  1
40  57  6  1
40  58  6  1
40  59  6  0
40  60  6  0
40  61  6  4
40  62  6  1
41  56  6  1
41  57  6  1
41  58  6  0
41  59  6  0
41  60  6  0
41  61  6  4
41  62  6  1
42  55  6  1
42  56  6  1
42  57  6  1
42  58  6  0
42  59  6  0
42  60  6  0
42  61  6  1
42  62  6  1
43  55  6  1
43  56  6  1
43  57  6  0
43  58  6  0
43  59  6  0
43  60  6  0
43  61  6  1
43  62  6  1
44  54  6  1
44  55  6  1
44  56  6  1
44  57  6  0
44  58  6  0
44  59  6  0
44  60  6  0
44  61  6  1
44  62  6  1
45  54  6  1
45  55  6  1
45  56  6  0
45  57  6  0
45  58  6  0
45  59  6  0
45  60  6  1
45  61  6  1
46  53  6  1
46  54  6  1
46  55  6  1
46  56  6  0
46  57  6  0
46  58  6  0
46  59  6  0
46  60  6  1
46  61  6  1
47  53  6  1
47  54  6  1
47  55  6  0
47  56  6  0
47  57  6  0
47  58  6  0
47  59  6  0
47  60  6  1
47  61  6  1
48  53  6  1
48  54  6  1
48  55  6  0
48  56  6  0
48  57  6  0
48  58  6  0
48  59  6  0
48  60  6  1
49  52  6  1
49  53  6  1
49  54  6  0
49  55  6  0
49  56  6  0
49  57  6  0
49  58  6  0
49  59  6  1
49  60  6  1
50  52  6  1
50  53  6  1
50  54  6  0
50  55  6  0
50  56  6  0
50  57  6  0
50  58  6  0
50  59  6  1
50  60  6  1
51  52  6  1
51  53  6  1
51  54  6  0
51  55  6  0
51  56  6  0
51  57  6  0
51  58  6  0
51  59  6  1
51  60  6  1
52  52  6  1
52  53  6  1
52  54  6  0
52  55  6  0
52  56  6  0
52  57  6  0
52  58  6  1
52  59  6  1
53  51  6  1
53  52  6  1
53  53  6  0
53  54  6  0
53  55  6  0
53  56  6  0
53  57  6  0
53  58  6  1
53  59  6  1
54  52  6  1
54  53  6  1
54  54  6  0
54  55  6  0
54  56  6  0
54  57  6  1
54  58  6  1
55  52  6  1
55  53  6  1
55  54  6  0
55  55  6  1
55  56  6  1
55  57  6  1
56  52  6  1
56  53  6  1
56  54  6  1
56  55  6  1
56  56  6  1
57  53  6  1
57  54  6  1
57  55  6  1
29  63  7  1
