59 89 30
12 55 18 0
12 55 19 0
12 55 20 1
12 56 9 1
12 56 10 0
12 56 11 0
12 56 12 0
12 56 13 0
12 56 14 0
12 56 15 0
12 56 16 0
12 56 17 0
12 56 18 0
12 56 19 0
12 56 20 4
12 57 9 1
12 57 10 0
12 57 11 0
12 57 12 0
12 57 13 0
12 57 14 0
12 57 15 0
12 57 16 0
12 57 17 0
12 57 18 0
12 57 19 4
12 58 9 1
12 58 10 0
12 58 11 0
12 58 12 0
12 58 13 0
12 58 14 0
12 58 15 0
12 58 16 0
12 58 17 0
12 58 18 0
12 58 19 8
12 59 10 8
12 59 11 0
12 59 12 0
12 59 13 0
12 59 14 0
12 59 15 0
12 59 16 0
12 59 17 0
12 59 18 0
12 59 19 1
12 60 10 1
12 60 11 0
12 60 12 0
12 60 13 0
12 60 14 0
12 60 15 0
12 60 16 0
12 60 17 0
12 60 18 1
12 61 10 1
12 61 11 0
12 61 12 0
12 61 13 0
12 61 14 0
12 61 15 0
12 61 16 0
12 61 17 0
12 61 18 4
12 62 11 4
12 62 12 0
12 62 13 0
12 62 14 0
12 62 15 0
12 62 16 0
12 62 17 0
12 62 18 1
12 63 11 1
12 63 12 1
12 63 13 0
12 63 14 0
12 63 15 0
12 63 16 1
12 63 17 4
12 64 12 1
12 64 13 1
12 64 14 1
12 64 15 1
12 70 23 1
12 70 24 4
12 70 25 4
12 71 23 4
12 71 24 0
12 71 25 4
12 72 23 4
12 72 24 4
12 72 25 4
13 47 11 1
13 47 12 4
13 47 14 1
13 47 15 1
13 47 16 1
13 47 17 1
13 48 10 4
13 48 11 0
13 48 12 0
13 48 13 1
13 48 14 0
13 48 15 0
13 48 16 0
13 48 17 0
13 48 18 1
13 49 10 4
13 49 11 0
13 49 12 0
13 49 13 0
13 49 14 0
13 49 15 0
13 49 16 0
13 49 17 0
13 49 18 0
13 49 19 1
13 50 10 1
13 50 11 0
13 50 12 0
13 50 13 0
13 50 14 0
13 50 15 0
13 50 16 0
13 50 17 0
13 50 18 0
13 50 19 1
13 51 10 1
13 51 11 0
13 51 12 0
13 51 13 0
13 51 14 0
13 51 15 0
13 51 16 0
13 51 17 0
13 51 18 0
13 51 19 1
13 52 9 1
13 52 10 0
13 52 11 0
13 52 12 0
13 52 13 0
13 52 14 0
13 52 15 0
13 52 16 0
13 52 17 0
13 52 18 0
13 52 19 0
13 52 20 1
13 53 8 1
13 53 9 0
13 53 10 0
13 53 11 0
13 53 12 0
13 53 13 0
13 53 14 0
13 53 15 0
13 53 16 0
13 53 17 0
13 53 18 0
13 53 19 0
13 53 20 1
13 54 8 1
13 54 9 0
13 54 10 0
13 54 11 0
13 54 12 0
13 54 13 0
13 54 14 0
13 54 15 0
13 54 16 0
13 54 17 0
13 54 18 0
13 54 19 0
13 54 20 1
13 55 8 1
13 55 9 0
13 55 10 0
13 55 11 0
13 55 12 0
13 55 13 0
13 55 14 0
13 55 15 0
13 55 16 0
13 55 17 0
13 55 18 0
13 55 19 0
13 55 20 1
13 56 8 1
13 56 9 0
13 56 10 0
13 56 11 0
13 56 12 0
13 56 13 0
13 56 14 0
13 56 15 0
13 56 16 0
13 56 17 0
13 56 18 0
13 56 19 0
13 56 20 1
13 57 9 1
13 57 10 0
13 57 11 0
13 57 12 0
13 57 13 0
13 57 14 0
13 57 15 0
13 57 16 0
13 57 17 0
13 57 18 0
13 57 19 0
13 57 20 1
13 58 9 1
13 58 10 0
13 58 11 0
13 58 12 0
13 58 13 0
13 58 14 0
13 58 15 0
13 58 16 0
13 58 17 0
13 58 18 0
13 58 19 0
13 58 20 8
13 59 9 1
13 59 10 0
13 59 11 0
13 59 12 0
13 59 13 0
13 59 14 0
13 59 15 0
13 59 16 0
13 59 17 0
13 59 18 0
13 59 19 4
13 60 9 1
13 60 10 0
13 60 11 0
13 60 12 0
13 60 13 0
13 60 14 0
13 60 15 0
13 60 16 0
13 60 17 0
13 60 18 0
13 60 19 4
13 61 10 4
13 61 11 0
13 61 12 0
13 61 13 0
13 61 14 0
13 61 15 0
13 61 16 0
13 61 17 0
13 61 18 0
13 61 19 4
13 62 10 1
13 62 11 0
13 62 12 0
13 62 13 0
13 62 14 0
13 62 15 0
13 62 16 0
13 62 17 0
13 62 18 4
13 63 10 1
13 63 11 0
13 63 12 0
13 63 13 0
13 63 14 0
13 63 15 0
13 63 16 0
13 63 17 0
13 63 18 1
13 64 11 1
13 64 12 0
13 64 13 0
13 64 14 0
13 64 15 0
13 64 16 1
13 64 17 4
13 65 12 1
13 65 13 1
13 65 14 1
13 65 15 1
13 65 16 4
13 66 14 1
13 70 24 4
13 70 25 4
13 71 22 4
13 71 23 4
13 71 24 0
13 71 25 4
13 72 22 1
13 72 23 0
13 72 24 0
13 72 25 4
13 73 23 4
13 73 24 4
13 73 25 1
14 47 10 4
14 47 11 4
14 47 12 1
14 47 13 1
14 47 15 1
14 47 16 1
14 48 10 1
14 48 11 0
14 48 12 0
14 48 13 0
14 48 14 4
14 48 15 0
14 48 16 0
14 48 17 1
14 48 18 1
14 49 10 1
14 49 11 0
14 49 12 0
14 49 13 0
14 49 14 0
14 49 15 0
14 49 16 0
14 49 17 0
14 49 18 0
14 49 19 1
14 50 10 1
14 50 11 0
14 50 12 0
14 50 13 0
14 50 14 0
14 50 15 0
14 50 16 0
14 50 17 0
14 50 18 0
14 50 19 1
14 51 10 1
14 51 11 0
14 51 12 0
14 51 13 0
14 51 14 0
14 51 15 0
14 51 16 0
14 51 17 0
14 51 18 0
14 51 19 1
14 52 9 1
14 52 10 0
14 52 11 0
14 52 12 0
14 52 13 0
14 52 14 0
14 52 15 0
14 52 16 0
14 52 17 0
14 52 18 0
14 52 19 0
14 52 20 1
14 53 8 1
14 53 9 0
14 53 10 0
14 53 11 0
14 53 12 0
14 53 13 0
14 53 14 0
14 53 15 0
14 53 16 0
14 53 17 0
14 53 18 0
14 53 19 0
14 53 20 4
14 54 8 4
14 54 9 0
14 54 10 0
14 54 11 0
14 54 12 0
14 54 13 0
14 54 14 0
14 54 15 0
14 54 16 0
14 54 17 0
14 54 18 0
14 54 19 0
14 54 20 1
14 55 8 1
14 55 9 0
14 55 10 0
14 55 11 0
14 55 12 0
14 55 13 0
14 55 14 0
14 55 15 0
14 55 16 0
14 55 17 0
14 55 18 0
14 55 19 0
14 55 20 1
14 56 8 1
14 56 9 0
14 56 10 0
14 56 11 0
14 56 12 0
14 56 13 0
14 56 14 0
14 56 15 0
14 56 16 0
14 56 17 0
14 56 18 0
14 56 19 0
14 56 20 1
14 57 8 1
14 57 9 0
14 57 10 0
14 57 11 0
14 57 12 0
14 57 13 0
14 57 14 0
14 57 15 0
14 57 16 0
14 57 17 0
14 57 18 0
14 57 19 0
14 57 20 0
14 57 21 4
14 58 8 1
14 58 9 0
14 58 10 0
14 58 11 0
14 58 12 0
14 58 13 0
14 58 14 0
14 58 15 0
14 58 16 0
14 58 17 0
14 58 18 0
14 58 19 0
14 58 20 1
14 59 8 1
14 59 9 0
14 59 10 0
14 59 11 0
14 59 12 0
14 59 13 0
14 59 14 0
14 59 15 0
14 59 16 0
14 59 17 0
14 59 18 0
14 59 19 0
14 59 20 4
14 60 9 4
14 60 10 0
14 60 11 0
14 60 12 0
14 60 13 0
14 60 14 0
14 60 15 0
14 60 16 0
14 60 17 0
14 60 18 0
14 60 19 0
14 60 20 1
14 61 9 1
14 61 10 0
14 61 11 0
14 61 12 0
14 61 13 0
14 61 14 0
14 61 15 0
14 61 16 0
14 61 17 0
14 61 18 0
14 61 19 0
14 61 20 1
14 62 9 1
14 62 10 0
14 62 11 0
14 62 12 0
14 62 13 0
14 62 14 0
14 62 15 0
14 62 16 0
14 62 17 0
14 62 18 0
14 62 19 4
14 62 20 4
14 63 10 4
14 63 11 0
14 63 12 0
14 63 13 0
14 63 14 0
14 63 15 0
14 63 16 0
14 63 17 0
14 63 18 0
14 63 19 1
14 63 20 1
14 64 10 1
14 64 11 0
14 64 12 0
14 64 13 0
14 64 14 0
14 64 15 0
14 64 16 0
14 64 17 0
14 64 18 4
14 64 19 1
14 65 11 1
14 65 12 0
14 65 13 0
14 65 14 0
14 65 15 0
14 65 16 0
14 65 17 1
14 65 18 4
14 66 12 1
14 66 13 1
14 66 14 0
14 66 15 1
14 66 16 4
14 66 17 4
14 67 13 1
14 67 14 4
14 69 20 4
14 69 21 4
14 70 20 4
14 70 21 4
14 70 22 1
14 70 24 4
14 71 20 4
14 71 21 4
14 71 22 0
14 71 23 4
14 71 24 0
14 71 25 1
14 72 21 1
14 72 22 0
14 72 23 0
14 72 24 0
14 72 25 4
14 73 22 4
14 73 23 0
14 73 24 0
14 73 25 4
14 74 23 4
14 74 24 4
14 74 25 1
15 47 10 4
15 47 11 4
15 47 12 1
15 47 13 1
15 48 10 1
15 48 11 1
15 48 12 0
15 48 13 0
15 48 14 1
15 48 15 1
15 48 16 1
15 48 17 1
15 48 18 1
15 48 24 4
15 48 25 4
15 49 11 1
15 49 12 0
15 49 13 0
15 49 14 0
15 49 15 0
15 49 16 0
15 49 17 0
15 49 18 1
15 49 24 1
15 50 11 1
15 50 12 0
15 50 13 0
15 50 14 0
15 50 15 0
15 50 16 0
15 50 17 0
15 50 18 0
15 50 19 1
15 51 11 1
15 51 12 0
15 51 13 0
15 51 14 0
15 51 15 0
15 51 16 0
15 51 17 0
15 51 18 0
15 51 19 1
15 52 9 1
15 52 10 1
15 52 11 0
15 52 12 0
15 52 13 0
15 52 14 0
15 52 15 0
15 52 16 0
15 52 17 0
15 52 18 0
15 52 19 1
15 53 8 1
15 53 9 0
15 53 10 0
15 53 11 0
15 53 12 0
15 53 13 0
15 53 14 0
15 53 15 0
15 53 16 0
15 53 17 0
15 53 18 0
15 53 19 0
15 53 20 1
15 54 8 1
15 54 9 0
15 54 10 0
15 54 11 0
15 54 12 0
15 54 13 0
15 54 14 0
15 54 15 0
15 54 16 0
15 54 17 0
15 54 18 0
15 54 19 0
15 54 20 1
15 55 8 1
15 55 9 0
15 55 10 0
15 55 11 0
15 55 12 0
15 55 13 0
15 55 14 0
15 55 15 0
15 55 16 0
15 55 17 0
15 55 18 0
15 55 19 0
15 55 20 1
15 56 8 1
15 56 9 0
15 56 10 0
15 56 11 0
15 56 12 0
15 56 13 0
15 56 14 0
15 56 15 0
15 56 16 0
15 56 17 0
15 56 18 0
15 56 19 0
15 56 20 1
15 57 8 1
15 57 9 0
15 57 10 0
15 57 11 0
15 57 12 0
15 57 13 0
15 57 14 0
15 57 15 0
15 57 16 0
15 57 17 0
15 57 18 0
15 57 19 0
15 57 20 4
15 58 8 4
15 58 9 0
15 58 10 0
15 58 11 0
15 58 12 0
15 58 13 0
15 58 14 0
15 58 15 0
15 58 16 0
15 58 17 0
15 58 18 0
15 58 19 0
15 58 20 0
15 58 21 4
15 59 8 1
15 59 9 0
15 59 10 0
15 59 11 0
15 59 12 0
15 59 13 0
15 59 14 0
15 59 15 0
15 59 16 0
15 59 17 0
15 59 18 0
15 59 19 0
15 59 20 0
15 59 21 4
15 60 8 1
15 60 9 0
15 60 10 0
15 60 11 0
15 60 12 0
15 60 13 0
15 60 14 0
15 60 15 0
15 60 16 0
15 60 17 0
15 60 18 0
15 60 19 0
15 60 20 0
15 60 21 4
15 61 8 1
15 61 9 0
15 61 10 0
15 61 11 0
15 61 12 0
15 61 13 0
15 61 14 0
15 61 15 0
15 61 16 0
15 61 17 0
15 61 18 0
15 61 19 0
15 61 20 0
15 61 21 4
15 62 9 4
15 62 10 0
15 62 11 0
15 62 12 0
15 62 13 0
15 62 14 0
15 62 15 0
15 62 16 0
15 62 17 0
15 62 18 0
15 62 19 0
15 62 20 0
15 62 21 4
15 63 9 1
15 63 10 0
15 63 11 0
15 63 12 0
15 63 13 0
15 63 14 0
15 63 15 0
15 63 16 0
15 63 17 0
15 63 18 0
15 63 19 0
15 63 20 4
15 64 9 1
15 64 10 0
15 64 11 0
15 64 12 0
15 64 13 0
15 64 14 0
15 64 15 0
15 64 16 0
15 64 17 0
15 64 18 0
15 64 19 0
15 64 20 4
15 65 10 1
15 65 11 0
15 65 12 0
15 65 13 0
15 65 14 0
15 65 15 0
15 65 16 0
15 65 17 0
15 65 18 0
15 65 19 4
15 65 20 4
15 66 11 1
15 66 12 0
15 66 13 0
15 66 14 0
15 66 15 0
15 66 16 0
15 66 17 0
15 66 18 4
15 66 19 4
15 66 20 5
15 67 11 1
15 67 12 1
15 67 13 0
15 67 14 0
15 67 15 1
15 67 16 1
15 67 17 4
15 67 18 4
15 67 19 4
15 67 20 1
15 68 12 4
15 68 13 4
15 68 14 4
15 68 15 4
15 68 16 4
15 68 17 4
15 68 18 4
15 68 19 4
15 68 20 1
15 69 16 4
15 69 17 4
15 69 18 4
15 69 19 4
15 69 20 0
15 69 21 8
15 70 16 4
15 70 17 4
15 70 18 4
15 70 19 4
15 70 20 0
15 70 21 0
15 70 22 4
15 71 18 4
15 71 19 4
15 71 20 0
15 71 21 0
15 71 22 0
15 71 23 4
15 71 24 4
15 72 19 4
15 72 20 4
15 72 21 0
15 72 22 0
15 72 23 0
15 72 24 0
15 72 25 4
15 73 20 4
15 73 21 4
15 73 22 0
15 73 23 0
15 73 24 0
15 73 25 4
15 74 21 4
15 74 22 4
15 74 23 0
15 74 24 0
15 74 25 1
15 75 23 4
15 75 24 4
16 47 25 4
16 48 12 1
16 48 13 1
16 48 14 1
16 48 15 1
16 48 16 1
16 48 17 1
16 48 24 1
16 48 25 4
16 49 12 1
16 49 13 0
16 49 14 0
16 49 15 0
16 49 16 0
16 49 17 0
16 49 18 1
16 49 24 4
16 49 25 4
16 50 12 4
16 50 13 0
16 50 14 0
16 50 15 0
16 50 16 0
16 50 17 0
16 50 18 1
16 50 24 1
16 50 25 4
16 51 11 4
16 51 12 0
16 51 13 0
16 51 14 0
16 51 15 0
16 51 16 0
16 51 17 0
16 51 18 0
16 51 19 1
16 51 24 4
16 51 25 4
16 52 10 1
16 52 11 0
16 52 12 0
16 52 13 0
16 52 14 0
16 52 15 0
16 52 16 0
16 52 17 0
16 52 18 0
16 52 19 1
16 52 24 4
16 52 25 4
16 53 8 1
16 53 9 1
16 53 10 0
16 53 11 0
16 53 12 0
16 53 13 0
16 53 14 0
16 53 15 0
16 53 16 0
16 53 17 0
16 53 18 0
16 53 19 1
16 54 8 1
16 54 9 0
16 54 10 0
16 54 11 0
16 54 12 0
16 54 13 0
16 54 14 0
16 54 15 0
16 54 16 0
16 54 17 0
16 54 18 0
16 54 19 0
16 54 20 1
16 55 8 1
16 55 9 0
16 55 10 0
16 55 11 0
16 55 12 0
16 55 13 0
16 55 14 0
16 55 15 0
16 55 16 0
16 55 17 0
16 55 18 0
16 55 19 0
16 55 20 1
16 55 24 4
16 56 7 1
16 56 8 0
16 56 9 0
16 56 10 0
16 56 11 0
16 56 12 0
16 56 13 0
16 56 14 0
16 56 15 0
16 56 16 0
16 56 17 0
16 56 18 0
16 56 19 0
16 56 20 0
16 56 21 4
16 57 7 1
16 57 8 0
16 57 9 0
16 57 10 0
16 57 11 0
16 57 12 0
16 57 13 0
16 57 14 0
16 57 15 0
16 57 16 0
16 57 17 0
16 57 18 0
16 57 19 0
16 57 20 0
16 57 21 4
16 58 7 1
16 58 8 0
16 58 9 0
16 58 10 0
16 58 11 0
16 58 12 0
16 58 13 0
16 58 14 0
16 58 15 0
16 58 16 0
16 58 17 0
16 58 18 0
