183 173 104
81 115 72 0
81 115 73 0
81 115 74 0
81 115 75 0
81 115 76 0
81 115 77 0
81 115 78 0
81 115 79 0
81 115 80 0
81 115 81 0
81 115 82 0
81 115 83 0
81 115 84 0
81 115 85 0
81 115 86 0
81 115 87 0
81 115 88 0
81 115 89 0
81 115 90 0
81 115 91 0
81 115 92 4
81 115 93 4
81 116 64 1
81 116 65 4
81 116 66 0
81 116 67 0
81 116 68 0
81 116 69 0
81 116 70 0
81 116 71 0
81 116 72 0
81 116 73 0
81 116 74 0
81 116 75 0
81 116 76 0
81 116 77 0
81 116 78 0
81 116 79 0
81 116 80 0
81 116 81 0
81 116 82 0
81 116 83 0
81 116 84 0
81 116 85 0
81 116 86 0
81 116 87 0
81 116 88 0
81 116 89 0
81 116 90 0
81 116 91 0
81 116 92 0
81 116 93 4
81 117 65 1
81 117 66 4
81 117 67 0
81 117 68 0
81 117 69 0
81 117 70 0
81 117 71 0
81 117 72 0
81 117 73 0
81 117 74 4
81 117 75 0
81 117 76 4
81 117 77 0
81 117 78 1
81 117 79 0
81 117 80 0
81 117 81 0
81 117 82 0
81 117 83 1
81 117 84 0
81 117 85 0
81 117 86 0
81 117 87 0
81 117 88 4
81 117 89 4
81 117 90 1
81 117 91 4
81 117 92 4
81 117 93 4
81 118 66 4
81 118 67 1
81 118 68 1
81 118 69 1
81 118 70 0
81 118 71 0
81 118 72 1
81 118 73 1
81 118 75 4
81 118 77 1
81 118 79 1
81 118 80 4
81 118 81 4
81 118 82 4
81 118 84 1
81 118 85 1
81 118 86 1
81 118 87 1
81 118 88 1
81 118 90 4
81 118 91 4
81 118 92 4
81 118 93 4
81 119 70 1
81 119 71 1
82 99 64 4
82 99 65 4
82 100 56 1
82 100 57 4
82 100 58 4
82 100 59 4
82 100 60 4
82 100 61 4
82 100 62 4
82 100 63 4
82 100 64 0
82 100 65 0
82 100 66 4
82 100 67 4
82 101 54 1
82 101 55 1
82 101 56 0
82 101 57 0
82 101 58 0
82 101 59 0
82 101 60 0
82 101 61 0
82 101 62 0
82 101 63 0
82 101 64 0
82 101 65 0
82 101 66 0
82 101 67 0
82 101 68 4
82 102 54 1
82 102 55 0
82 102 56 0
82 102 57 0
82 102 58 0
82 102 59 0
82 102 60 0
82 102 61 0
82 102 62 0
82 102 63 0
82 102 64 0
82 102 65 0
82 102 66 0
82 102 67 0
82 102 68 0
82 102 69 4
82 103 52 4
82 103 53 4
82 103 54 0
82 103 55 0
82 103 56 0
82 103 57 0
82 103 58 0
82 103 59 0
82 103 60 0
82 103 61 0
82 103 62 0
82 103 63 0
82 103 64 0
82 103 65 0
82 103 66 0
82 103 67 0
82 103 68 0
82 103 69 0
82 103 70 4
82 103 71 4
82 104 50 1
82 104 51 4
82 104 52 4
82 104 53 1
82 104 54 0
82 104 55 0
82 104 56 0
82 104 57 0
82 104 58 0
82 104 59 0
82 104 60 0
82 104 61 0
82 104 62 0
82 104 63 0
82 104 64 0
82 104 65 0
82 104 66 0
82 104 67 0
82 104 68 0
82 104 69 0
82 104 70 0
82 104 71 0
82 104 72 1
82 105 50 1
82 105 51 1
82 105 52 4
82 105 53 1
82 105 54 0
82 105 55 0
82 105 56 0
82 105 57 0
82 105 58 0
82 105 59 0
82 105 60 0
82 105 61 0
82 105 62 0
82 105 63 0
82 105 64 0
82 105 65 0
82 105 66 0
82 105 67 0
82 105 68 0
82 105 69 0
82 105 70 0
82 105 71 0
82 105 72 1
82 106 50 1
82 106 51 1
82 106 52 4
82 106 53 1
82 106 54 0
82 106 55 0
82 106 56 0
82 106 57 0
82 106 58 0
82 106 59 0
82 106 60 0
82 106 61 0
82 106 62 0
82 106 63 0
82 106 64 0
82 106 65 0
82 106 66 0
82 106 67 0
82 106 68 0
82 106 69 0
82 106 70 0
82 106 71 0
82 106 72 0
82 106 73 1
82 107 49 1
82 107 50 1
82 107 51 1
82 107 52 1
82 107 53 1
82 107 54 0
82 107 55 0
82 107 56 1
82 107 57 1
82 107 58 1
82 107 59 4
82 107 60 4
82 107 61 4
82 107 62 4
82 107 63 4
82 107 64 4
82 107 65 4
82 107 66 4
82 107 67 4
82 107 68 4
82 107 69 4
82 107 70 4
82 107 71 4
82 107 72 4
82 107 73 1
82 108 50 1
82 108 51 1
82 108 52 1
82 108 53 1
82 108 54 1
82 108 55 1
82 109 50 1
82 109 51 1
82 109 52 1
82 109 53 1
82 110 48 1
82 111 49 1
82 111 68 1
82 111 69 1
82 111 70 1
82 111 71 1
82 112 47 1
82 112 48 1
82 112 49 1
82 112 66 4
82 112 67 4
82 112 68 0
82 112 69 0
82 112 70 0
82 112 71 0
82 112 72 4
82 112 73 1
82 112 74 1
82 112 80 1
82 112 82 4
82 112 83 4
82 112 84 1
82 112 85 1
82 112 86 1
82 112 87 1
82 112 88 1
82 113 47 1
82 113 48 1
82 113 49 1
82 113 50 1
82 113 63 1
82 113 64 1
82 113 65 1
82 113 66 0
82 113 67 0
82 113 68 0
82 113 69 0
82 113 70 0
82 113 71 0
82 113 72 0
82 113 73 0
82 113 74 0
82 113 75 1
82 113 76 1
82 113 77 1
82 113 78 1
82 113 79 1
82 113 80 0
82 113 81 4
82 113 82 0
82 113 83 0
82 113 84 0
82 113 85 0
82 113 86 0
82 113 87 0
82 113 88 0
82 113 89 4
82 113 90 1
82 113 91 1
82 113 92 4
82 114 46 1
82 114 47 1
82 114 48 1
82 114 49 1
82 114 50 1
82 114 62 1
82 114 63 1
82 114 64 0
82 114 65 0
82 114 66 0
82 114 67 0
82 114 68 0
82 114 69 0
82 114 70 0
82 114 71 0
82 114 72 0
82 114 73 0
82 114 74 0
82 114 75 0
82 114 76 0
82 114 77 0
82 114 78 0
82 114 79 0
82 114 80 0
82 114 81 0
82 114 82 0
82 114 83 0
82 114 84 0
82 114 85 0
82 114 86 0
82 114 87 0
82 114 88 0
82 114 89 0
82 114 90 0
82 114 91 0
82 114 92 0
82 114 93 4
82 115 49 1
82 115 50 1
82 115 62 1
82 115 63 1
82 115 64 0
82 115 65 0
82 115 66 0
82 115 67 0
82 115 68 0
82 115 69 0
82 115 70 0
82 115 71 0
82 115 72 0
82 115 73 0
82 115 74 0
82 115 75 0
82 115 76 0
82 115 77 0
82 115 78 0
82 115 79 0
82 115 80 0
82 115 81 0
82 115 82 0
82 115 83 0
82 115 84 0
82 115 85 0
82 115 86 0
82 115 87 0
82 115 88 0
82 115 89 0
82 115 90 0
82 115 91 0
82 115 92 0
82 115 93 4
82 116 62 1
82 116 63 1
82 116 64 0
82 116 65 0
82 116 66 0
82 116 67 0
82 116 68 0
82 116 69 0
82 116 70 0
82 116 71 0
82 116 72 0
82 116 73 0
82 116 74 0
82 116 75 0
82 116 76 0
82 116 77 0
82 116 78 0
82 116 79 0
82 116 80 0
82 116 81 0
82 116 82 0
82 116 83 0
82 116 84 0
82 116 85 0
82 116 86 0
82 116 87 0
82 116 88 0
82 116 89 0
82 116 90 0
82 116 91 0
82 116 92 0
82 116 93 0
82 116 94 4
82 117 63 1
82 117 64 1
82 117 65 0
82 117 66 0
82 117 67 0
82 117 68 0
82 117 69 0
82 117 70 0
82 117 71 0
82 117 72 0
82 117 73 0
82 117 74 0
82 117 75 0
82 117 76 0
82 117 77 0
82 117 78 0
82 117 79 0
82 117 80 0
82 117 81 0
82 117 82 0
82 117 83 0
82 117 84 0
82 117 85 0
82 117 86 0
82 117 87 0
82 117 88 0
82 117 89 0
82 117 90 0
82 117 91 0
82 117 92 0
82 117 93 4
82 118 64 1
82 118 65 1
82 118 66 0
82 118 67 0
82 118 68 0
82 118 69 0
82 118 70 0
82 118 71 0
82 118 72 0
82 118 73 4
82 118 74 1
82 118 75 4
82 118 76 4
82 118 77 4
82 118 78 1
82 118 79 1
82 118 80 1
82 118 81 4
82 118 82 4
82 118 83 4
82 118 84 1
82 118 85 1
82 118 86 1
82 118 87 1
82 118 88 1
82 118 89 4
82 118 90 4
82 118 91 4
82 118 92 4
82 118 93 4
82 119 66 1
82 119 67 4
82 119 68 4
82 119 69 1
82 119 70 1
82 119 71 1
82 119 72 1
83 99 61 4
83 99 62 4
83 99 63 4
83 99 64 4
83 99 65 4
83 100 55 1
83 100 56 1
83 100 57 4
83 100 58 4
83 100 59 4
83 100 60 4
83 100 61 0
83 100 62 0
83 100 63 0
83 100 64 0
83 100 65 0
83 100 66 4
83 100 67 4
83 101 54 1
83 101 55 0
83 101 56 0
83 101 57 0
83 101 58 0
83 101 59 0
83 101 60 0
83 101 61 0
83 101 62 0
83 101 63 0
83 101 64 0
83 101 65 0
83 101 66 0
83 101 67 0
83 101 68 4
83 102 51 1
83 102 52 1
83 102 53 1
83 102 54 0
83 102 55 0
83 102 56 0
83 102 57 0
83 102 58 0
83 102 59 0
83 102 60 0
83 102 61 0
83 102 62 0
83 102 63 0
83 102 64 0
83 102 65 0
83 102 66 0
83 102 67 0
83 102 68 0
83 102 69 4
83 103 49 1
83 103 50 1
83 103 51 1
83 103 52 0
83 103 53 0
83 103 54 0
83 103 55 0
83 103 56 0
83 103 57 0
83 103 58 0
83 103 59 0
83 103 60 0
83 103 61 0
83 103 62 0
83 103 63 0
83 103 64 0
83 103 65 0
83 103 66 0
83 103 67 0
83 103 68 0
83 103 69 0
83 103 70 1
83 104 47 1
83 104 48 4
83 104 49 1
83 104 50 0
83 104 51 0
83 104 52 0
83 104 53 0
83 104 54 0
83 104 55 0
83 104 56 0
83 104 57 0
83 104 58 0
83 104 59 0
83 104 60 0
83 104 61 0
83 104 62 0
83 104 63 0
83 104 64 0
83 104 65 0
83 104 66 0
83 104 67 0
83 104 68 0
83 104 69 0
83 104 70 0
83 104 71 1
83 105 46 1
83 105 47 1
83 105 48 4
83 105 49 1
83 105 50 0
83 105 51 0
83 105 52 0
83 105 53 0
83 105 54 0
83 105 55 0
83 105 56 0
83 105 57 0
83 105 58 0
83 105 59 0
83 105 60 0
83 105 61 0
83 105 62 0
83 105 63 0
83 105 64 0
83 105 65 0
83 105 66 0
83 105 67 0
83 105 68 0
83 105 69 0
83 105 70 0
83 105 71 4
83 106 45 1
83 106 46 1
83 106 47 1
83 106 48 4
83 106 49 1
83 106 50 0
83 106 51 0
83 106 52 0
83 106 53 0
83 106 54 0
83 106 55 0
83 106 56 0
83 106 57 0
83 106 58 0
83 106 59 0
83 106 60 0
83 106 61 0
83 106 62 0
83 106 63 0
83 106 64 0
83 106 65 0
83 106 66 0
83 106 67 0
83 106 68 0
83 106 69 0
83 106 70 0
83 106 71 1
83 106 72 1
83 107 43 1
83 107 44 4
83 107 45 4
83 107 46 1
83 107 47 1
83 107 48 4
83 107 49 0
83 107 50 0
83 107 51 0
83 107 52 0
83 107 53 0
83 107 54 0
83 107 55 0
83 107 56 4
83 107 57 1
83 107 58 1
83 107 59 4
83 107 60 4
83 107 61 4
83 107 62 4
83 107 63 4
83 107 64 4
83 107 65 4
83 107 66 4
83 107 67 4
83 107 68 4
83 107 69 4
83 107 70 1
83 107 71 1
83 108 43 1
83 108 44 1
83 108 45 1
83 108 46 1
83 108 47 1
83 108 48 1
83 108 49 1
83 108 50 0
83 108 51 0
83 108 52 0
83 108 53 0
83 108 54 1
83 108 55 1
83 109 42 1
83 109 43 1
83 109 44 4
83 109 45 1
83 109 46 1
83 109 47 1
83 109 48 1
83 109 49 1
83 109 50 0
83 109 51 0
83 109 52 0
83 109 53 1
83 110 42 1
83 110 43 4
83 110 44 4
83 110 45 1
83 110 46 1
83 110 47 1
83 110 48 0
83 110 49 1
83 110 50 1
83 110 51 1
83 110 52 1
83 111 41 1
83 111 42 1
83 111 43 4
83 111 44 1
83 111 45 1
83 111 46 1
83 111 47 1
83 111 48 1
83 111 49 0
83 111 50 1
83 111 51 1
83 111 52 1
83 111 53 1
83 111 68 4
83 111 69 1
83 111 70 1
83 111 71 1
83 112 41 1
83 112 42 1
83 112 43 4
83 112 44 1
83 112 45 4
83 112 46 1
83 112 47 0
83 112 48 0
83 112 49 0
83 112 50 1
83 112 51 1
83 112 52 1
83 112 53 1
83 112 54 1
83 112 65 1
83 112 66 1
83 112 67 4
83 112 68 0
83 112 69 0
83 112 70 0
83 112 71 0
83 112 72 4
83 112 73 1
83 112 74 1
83 112 81 4
83 112 82 4
83 112 83 4
83 112 84 1
83 112 85 1
83 112 86 1
83 112 87 1
83 112 88 1
83 113 42 1
83 113 43 1
83 113 44 4
83 113 45 4
83 113 46 1
83 113 47 0
83 113 48 0
83 113 49 0
83 113 50 0
83 113 51 1
83 113 52 1
83 113 53 1
83 113 62 1
83 113 63 1
83 113 64 1
83 113 65 0
83 113 66 0
83 113 67 0
83 113 68 0
83 113 69 0
83 113 70 0
83 113 71 0
83 113 72 0
83 113 73 0
83 113 74 0
83 113 75 1
83 113 76 1
83 113 77 1
83 113 78 1
83 113 79 1
83 113 80 1
83 113 81 0
83 113 82 0
83 113 83 0
83 113 84 0
83 113 85 0
83 113 86 0
83 113 87 0
83 113 88 0
83 113 89 4
83 113 90 4
83 113 91 4
83 113 92 4
83 113 93 4
83 114 41 1
83 114 42 1
83 114 43 1
83 114 44 4
83 114 45 4
83 114 46 0
83 114 47 0
83 114 48 0
83 114 49 0
83 114 50 0
83 114 51 4
83 114 52 1
83 114 53 1
83 114 54 1
83 114 59 1
83 114 60 1
83 114 61 1
83 114 62 0
83 114 63 0
83 114 64 0
83 114 65 0
83 114 66 0
83 114 67 0
83 114 68 0
83 114 69 0
83 114 70 0
83 114 71 0
83 114 72 0
83 114 73 0
83 114 74 0
83 114 75 0
83 114 76 0
83 114 77 0
83 114 78 0
83 114 79 0
83 114 80 0
83 114 81 0
83 114 82 0
83 114 83 0
83 114 84 0
83 114 85 0
83 114 86 0
83 114 87 0
83 114 88 0
83 114 89 0
83 114 90 0
83 114 91 0
83 114 92 0
83 114 93 0
83 114 94 4
83 115 41 1
83 115 42 1
83 115 43 1
83 115 44 1
83 115 45 4
83 115 46 1
83 115 47 1
83 115 48 1
83 115 49 0
83 115 50 0
83 115 51 1
83 115 52 1
83 115 53 1
83 115 54 1
83 115 55 4
83 115 57 4
83 115 58 4
83 115 59 4
83 115 60 1
83 115 61 1
83 115 62 0
83 115 63 0
83 115 64 0
83 115 65 0
83 115 66 0
83 115 67 0
83 115 68 0
83 115 69 0
83 115 70 0
83 115 71 0
83 115 72 0
83 115 73 0
83 115 74 0
83 115 75 0
83 115 76 0
83 115 77 0
83 115 78 0
83 115 79 0
83 115 80 0
83 115 81 0
83 115 82 0
83 115 83 0
83 115 84 0
83 115 85 0
83 115 86 0
83 115 87 0
83 115 88 0
83 115 89 0
83 115 90 0
83 115 91 0
83 115 92 0
83 115 93 0
83 115 94 4
83 116 42 1
83 116 43 1
83 116 44 4
83 116 45 4
83 116 46 1
83 116 47 1
83 116 48 1
83 116 49 1
83 116 50 1
83 116 51 1
83 116 52 1
83 116 53 1
83 116 59 4
83 116 60 1
83 116 61 1
83 116 62 0
83 116 63 0
83 116 64 0
83 116 65 0
83 116 66 0
83 116 67 0
83 116 68 0
83 116 69 0
83 116 70 0
83 116 71 0
83 116 72 0
83 116 73 0
83 116 74 0
83 116 75 0
83 116 76 0
83 116 77 0
83 116 78 0
83 116 79 0
83 116 80 0
83 116 81 0
83 116 82 0
83 116 83 0
83 116 84 0
83 116 85 0
83 116 86 0
83 116 87 0
83 116 88 0
83 116 89 0
83 116 90 0
83 116 91 0
83 116 92 0
83 116 93 0
83 116 94 4
83 117 42 1
83 117 43 1
83 117 44 4
83 117 45 1
83 117 46 1
83 117 47 1
83 117 48 1
83 117 49 1
83 117 50 1
83 117 51 1
83 117 52 1
83 117 61 1
83 117 62 1
83 117 63 0
83 117 64 0
83 117 65 0
83 117 66 0
83 117 67 0
83 117 68 0
83 117 69 0
83 117 70 0
83 117 71 0
83 117 72 0
83 117 73 0
83 117 74 0
83 117 75 0
83 117 76 0
83 117 77 0
83 117 78 0
83 117 79 0
83 117 80 0
83 117 81 0
83 117 82 0
83 117 83 0
83 117 84 1
83 117 85 0
83 117 86 0
83 117 87 0
83 117 88 0
83 117 89 0
83 117 90 0
83 117 91 0
83 117 92 0
83 117 93 0
83 117 94 4
83 118 43 1
83 118 44 4
83 118 45 4
83 118 47 1
83 118 48 1
83 118 49 1
83 118 50 1
83 118 51 1
83 118 61 1
83 118 62 1
83 118 63 1
83 118 64 0
83 118 65 0
83 118 66 0
83 118 67 0
83 118 68 0
83 118 69 0
83 118 70 0
83 118 71 0
83 118 72 0
83 118 73 4
83 118 74 1
83 118 75 4
83 118 76 4
83 118 77 4
83 118 78 1
83 118 79 1
83 118 80 1
83 118 81 1
83 118 82 4
83 118 83 4
83 118 85 1
83 118 86 1
83 118 87 1
83 118 88 1
83 118 89 1
83 118 90 4
83 118 91 4
83 118 92 4
83 118 93 4
83 118 94 4
83 119 62 1
83 119 63 1
83 119 64 1
83 119 65 1
83 119 66 0
83 119 67 0
83 119 68 0
83 119 69 4
83 119 70 1
83 119 71 1
83 119 72 1
83 120 64 1
83 120 65 1
83 120 66 1
83 120 67 1
83 120 68 4
84 99 57 1
84 99 58 4
84 99 59 4
84 99 60 4
84 99 61 4
84 99 62 4
84 99 63 4
84 99 64 4
84 100 56 1
84 100 57 0
84 100 58 0
84 100 59 0
84 100 60 0
84 100 61 0
84 100 62 0
84 100 63 0
84 100 64 0
84 100 65 4
84 100 66 4
84 101 54 1
84 101 55 1
84 101 56 0
84 101 57 0
84 101 58 0
84 101 59 0
84 101 60 0
84 101 61 0
84 101 62 0
84 101 63 0
84 101 64 0
84 101 65 0
84 101 66 0
84 101 67 4
84 101 68 1
84 102 50 1
84 102 51 1
84 102 52 1
84 102 53 1
84 102 54 0
84 102 55 0
84 102 56 0
84 102 57 0
84 102 58 0
84 102 59 0
84 102 60 0
84 102 61 0
84 102 62 0
84 102 63 0
84 102 64 0
84 102 65 0
84 102 66 0
84 102 67 0
84 102 68 0
84 102 69 1
84 103 47 1
84 103 48 1
84 103 49 4
84 103 50 0
84 103 51 0
84 103 52 0
84 103 53 0
84 103 54 0
84 103 55 0
84 103 56 0
84 103 57 0
84 103 58 0
84 103 59 0
84 103 60 0
84 103 61 0
84 103 62 0
84 103 63 0
