81  89  29
67  62  4  7
68  62  4  7
64  55  5  8
64  56  5  1
64  57  5  7
65  55  5  7
65  56  5  1
65  57  5  7
65  58  5  7
65  59  5  7
65  60  5  7
65  61  5  7
66  55  5  7
66  56  5  7
66  57  5  7
66  58  5  1
66  59  5  1
66  60  5  1
66  61  5  7
66  62  5  7
66  63  5  1
66  64  5  7
67  57  5  7
67  58  5  7
67  59  5  1
67  60  5  1
67  61  5  1
67  62  5  0
67  63  5  1
67  64  5  1
68  58  5  7
68  59  5  7
68  60  5  7
68  61  5  1
68  62  5  0
68  63  5  1
68  64  5  7
69  61  5  7
69  62  5  4
69  63  5  4
63  56  6  1
63  57  6  7
63  58  6  7
63  59  6  7
63  60  6  7
63  61  6  7
63  62  6  7
64  54  6  4
64  55  6  8
64  56  6  0
64  57  6  0
64  58  6  1
64  59  6  1
64  60  6  1
64  61  6  1
64  62  6  7
64  63  6  7
65  54  6  4
65  55  6  0
65  56  6  0
65  57  6  0
65  58  6  0
65  59  6  0
65  60  6  0
65  61  6  0
65  62  6  1
65  63  6  1
65  64  6  7
66  54  6  5
66  55  6  0
66  56  6  0
66  57  6  0
66  58  6  0
66  59  6  0
66  60  6  0
66  61  6  0
66  62  6  0
66  63  6  0
66  64  6  7
67  54  6  7
67  55  6  1
67  56  6  1
67  57  6  0
67  58  6  0
67  59  6  0
67  60  6  0
67  61  6  0
67  62  6  0
67  63  6  0
67  64  6  5
68  55  6  7
68  56  6  7
68  57  6  1
68  58  6  0
68  59  6  0
68  60  6  0
68  61  6  0
68  62  6  0
68  63  6  0
68  64  6  8
69  56  6  7
69  57  6  7
69  58  6  1
69  59  6  1
69  60  6  1
69  61  6  0
69  62  6  4
69  63  6  4
70  57  6  7
70  58  6  7
70  59  6  7
70  60  6  7
70  61  6  7
57  64  7  7
58  63  7  7
59  62  7  7
59  63  7  7
59  64  7  7
60  61  7  7
60  62  7  7
60  63  7  7
60  64  7  7
61  59  7  7
61  60  7  7
61  61  7  7
61  62  7  1
61  63  7  1
61  64  7  7
62  58  7  7
62  59  7  1
62  60  7  1
62  61  7  1
62  62  7  1
62  63  7  1
62  64  7  7
63  55  7  7
63  56  7  7
63  57  7  7
63  58  7  0
63  59  7  0
63  60  7  0
63  61  7  0
63  62  7  0
63  63  7  1
63  64  7  7
64  54  7  5
64  55  7  0
64  56  7  0
64  57  7  0
64  58  7  0
64  59  7  0
64  60  7  0
64  61  7  0
64  62  7  0
64  63  7  0
64  64  7  1
64  65  7  7
65  54  7  5
65  55  7  0
65  56  7  0
65  57  7  0
65  58  7  0
65  59  7  0
65  60  7  0
65  61  7  0
65  62  7  0
65  63  7  0
65  64  7  0
65  65  7  7
66  54  7  5
66  55  7  0
66  56  7  0
66  57  7  0
66  58  7  0
66  59  7  0
66  60  7  0
66  61  7  0
66  62  7  0
66  63  7  0
66  64  7  0
66  65  7  7
67  54  7  5
67  55  7  0
67  56  7  0
67  57  7  0
67  58  7  0
67  59  7  0
67  60  7  0
67  61  7  0
67  62  7  0
67  63  7  0
67  64  7  7
68  54  7  7
68  55  7  0
68  56  7  0
68  57  7  0
68  58  7  0
68  59  7  0
68  60  7  0
68  61  7  0
68  62  7  0
68  63  7  0
68  64  7  7
69  54  7  7
69  55  7  1
69  56  7  0
69  57  7  0
69  58  7  0
69  59  7  0
69  60  7  0
69  61  7  0
69  62  7  0
69  63  7  7
70  54  7  7
70  55  7  1
70  56  7  1
70  57  7  0
70  58  7  0
70  59  7  0
70  60  7  0
70  61  7  0
70  62  7  7
71  55  7  7
71  56  7  1
71  57  7  1
71  58  7  1
71  59  7  1
71  60  7  5
71  61  7  5
72  55  7  7
72  56  7  7
72  57  7  7
72  58  7  7
72  59  7  7
54  63  8  7
55  62  8  7
55  63  8  7
55  64  8  7
55  65  8  7
55  66  8  7
56  62  8  7
56  63  8  7
56  64  8  1
56  65  8  1
56  66  8  7
57  61  8  7
57  62  8  7
57  63  8  1
57  64  8  0
57  65  8  7
57  66  8  7
58  60  8  7
58  61  8  7
58  62  8  7
58  63  8  0
58  64  8  1
58  65  8  1
58  66  8  7
59  59  8  7
59  60  8  7
59  61  8  1
59  62  8  0
59  63  8  0
59  64  8  0
59  65  8  7
59  66  8  7
60  59  8  7
60  60  8  1
60  61  8  0
60  62  8  0
60  63  8  0
60  64  8  0
60  65  8  1
60  66  8  7
61  57  8  7
61  58  8  7
61  59  8  0
61  60  8  0
61  61  8  0
61  62  8  0
61  63  8  0
61  64  8  0
61  65  8  7
61  66  8  7
62  56  8  7
62  57  8  1
62  58  8  0
62  59  8  0
62  60  8  0
62  61  8  0
62  62  8  0
62  63  8  0
62  64  8  0
62  65  8  1
62  66  8  7
63  55  8  7
63  56  8  0
63  57  8  0
63  58  8  0
63  59  8  0
63  60  8  0
63  61  8  0
63  62  8  0
63  63  8  0
63  64  8  0
63  65  8  1
63  66  8  7
64  54  8  5
64  55  8  0
64  56  8  0
64  57  8  0
64  58  8  0
64  59  8  0
64  60  8  0
64  61  8  0
64  62  8  0
64  63  8  0
64  64  8  0
64  65  8  0
64  66  8  7
65  54  8  7
65  55  8  0
65  56  8  0
65  57  8  0
65  58  8  0
65  59  8  0
65  60  8  0
65  61  8  0
65  62  8  0
65  63  8  0
65  64  8  0
65  65  8  0
65  66  8  7
66  53  8  7
66  54  8  0
66  55  8  0
66  56  8  0
66  57  8  0
66  58  8  0
66  59  8  0
66  60  8  0
66  61  8  0
66  62  8  0
66  63  8  0
66  64  8  0
66  65  8  5
67  53  8  5
67  54  8  0
67  55  8  0
67  56  8  0
67  57  8  0
67  58  8  0
67  59  8  0
67  60  8  0
67  61  8  0
67  62  8  0
67  63  8  0
67  64  8  0
67  65  8  7
68  53  8  5
68  54  8  0
68  55  8  0
68  56  8  0
68  57  8  0
68  58  8  0
68  59  8  0
68  60  8  0
68  61  8  0
68  62  8  0
68  63  8  0
68  64  8  0
68  65  8  7
69  53  8  5
69  54  8  0
69  55  8  0
69  56  8  0
69  57  8  0
69  58  8  0
69  59  8  0
69  60  8  0
69  61  8  0
69  62  8  0
69  63  8  0
69  64  8  7
70  54  8  5
70  55  8  0
70  56  8  0
70  57  8  0
70  58  8  0
70  59  8  0
70  60  8  0
70  61  8  0
70  62  8  0
70  63  8  7
71  54  8  5
71  55  8  0
71  56  8  0
71  57  8  0
71  58  8  0
71  59  8  0
71  60  8  0
71  61  8  5
71  62  8  7
72  54  8  5
72  55  8  0
72  56  8  0
72  57  8  0
72  58  8  0
72  59  8  5
72  60  8  5
73  55  8  5
73  56  8  5
73  57  8  5
73  58  8  5
52  62  9  7
52  63  9  7
52  64  9  7
53  61  9  7
53  62  9  7
53  63  9  1
53  64  9  7
53  65  9  7
53  66  9  7
54  60  9  7
54  61  9  7
54  62  9  1
54  63  9  0
54  64  9  1
54  65  9  1
54  66  9  1
54  67  9  7
54  68  9  7
54  69  9  7
55  60  9  7
55  61  9  1
55  62  9  0
55  63  9  0
55  64  9  0
55  65  9  0
55  66  9  0
55  67  9  1
55  68  9  1
55  69  9  7
56  59  9  7
56  60  9  7
56  61  9  1
56  62  9  0
56  63  9  0
56  64  9  0
56  65  9  0
56  66  9  0
56  67  9  1
56  68  9  7
56  69  9  7
57  59  9  7
57  60  9  1
57  61  9  0
57  62  9  0
57  63  9  0
57  64  9  0
57  65  9  0
57  66  9  0
57  67  9  1
57  68  9  7
58  58  9  7
58  59  9  1
58  60  9  0
58  61  9  0
58  62  9  0
58  63  9  0
58  64  9  0
58  65  9  0
58  66  9  0
58  67  9  1
58  68  9  7
59  58  9  7
59  59  9  0
59  60  9  0
59  61  9  0
59  62  9  0
59  63  9  0
59  64  9  0
59  65  9  0
59  66  9  0
59  67  9  1
59  68  9  7
60  57  9  7
60  58  9  1
60  59  9  0
60  60  9  0
60  61  9  0
60  62  9  0
60  63  9  0
60  64  9  0
60  65  9  0
60  66  9  0
60  67  9  7
60  68  9  7
61  56  9  7
61  57  9  0
61  58  9  0
61  59  9  0
61  60  9  0
61  61  9  0
61  62  9  0
61  63  9  0
61  64  9  0
61  65  9  0
61  66  9  0
61  67  9  1
62  55  9  7
62  56  9  0
62  57  9  0
62  58  9  0
62  59  9  0
62  60  9  0
62  61  9  0
62  62  9  0
62  63  9  0
62  64  9  0
62  65  9  0
62  66  9  0
62  67  9  7
63  54  9  7
63  55  9  0
63  56  9  0
63  57  9  0
63  58  9  0
63  59  9  0
63  60  9  0
63  61  9  0
63  62  9  0
63  63  9  0
63  64  9  0
63  65  9  0
63  66  9  0
63  67  9  7
64  54  9  5
64  55  9  0
64  56  9  0
64  57  9  0
64  58  9  0
64  59  9  0
64  60  9  0
64  61  9  0
64  62  9  0
64  63  9  0
64  64  9  0
64  65  9  0
64  66  9  0
64  67  9  7
65  53  9  7
65  54  9  0
65  55  9  0
65  56  9  0
65  57  9  0
65  58  9  0
65  59  9  0
65  60  9  0
65  61  9  0
65  62  9  0
65  63  9  0
65  64  9  0
65  65  9  0
65  66  9  0
65  67  9  7
66  53  9  7
66  54  9  0
66  55  9  0
66  56  9  0
66  57  9  0
66  58  9  0
66  59  9  0
66  60  9  0
66  61  9  0
66  62  9  0
66  63  9  0
66  64  9  0
66  65  9  0
66  66  9  7
67  53  9  7
67  54  9  0
67  55  9  0
67  56  9  0
67  57  9  0
67  58  9  0
67  59  9  0
67  60  9  0
67  61  9  0
67  62  9  0
67  63  9  0
67  64  9  0
67  65  9  0
67  66  9  5
68  53  9  7
68  54  9  0
68  55  9  0
68  56  9  0
68  57  9  0
68  58  9  0
68  59  9  0
68  60  9  0
68  61  9  0
68  62  9  0
68  63  9  0
68  64  9  0
68  65  9  7
69  53  9  7
69  54  9  0
69  55  9  0
69  56  9  0
69  57  9  0
69  58  9  0
69  59  9  0
69  60  9  0
69  61  9  0
69  62  9  0
69  63  9  0
69  64  9  7
70  53  9  7
70  54  9  0
70  55  9  0
70  56  9  0
70  57  9  0
70  58  9  0
70  59  9  0
70  60  9  0
70  61  9  0
70  62  9  0
70  63  9  7
71  53  9  7
71  54  9  0
71  55  9  0
71  56  9  0
71  57  9  0
71  58  9  0
71  59  9  0
71  60  9  0
71  61  9  0
71  62  9  7
72  54  9  7
72  55  9  0
72  56  9  0
72  57  9  0
72  58  9  0
72  59  9  0
72  60  9  0
72  61  9  7
73  54  9  7
73  55  9  0
73  56  9  0
73  57  9  0
73  58  9  7
73  59  9  5
73  60  9  7
74  55  9  7
74  56  9  1
74  57  9  5
50  61  10  7
50  62  10  7
50  63  10  7
50  64  10  7
51  60  10  7
51  61  10  7
51  62  10  1
51  63  10  1
51  64  10  1
51  65  10  7
51  66  10  7
51  67  10  7
52  60  10  7
52  61  10  1
52  62  10  0
52  63  10  0
52  64  10  0
52  65  10  1
52  66  10  1
52  67  10  7
52  68  10  7
52  69  10  7
52  70  10  7
52  71  10  7
53  59  10  7
53  60  10  1
53  61  10  0
53  62  10  0
53  63  10  0
53  64  10  0
53  65  10  0
53  66  10  0
53  67  10  1
53  68  10  1
53  69  10  1
53  70  10  1
53  71  10  7
54  59  10  7
54  60  10  0
54  61  10  0
54  62  10  0
54  63  10  0
54  64  10  0
54  65  10  0
54  66  10  0
54  67  10  0
54  68  10  0
54  69  10  0
54  70  10  1
54  71  10  7
55  59  10  7
55  60  10  0
55  61  10  0
55  62  10  0
55  63  10  0
55  64  10  0
55  65  10  0
55  66  10  0
55  67  10  0
55  68  10  0
55  69  10  0
55  70  10  7
55  71  10  7
56  58  10  7
56  59  10  0
56  60  10  0
56  61  10  0
56  62  10  0
56  63  10  0
56  64  10  0
56  65  10  0
56  66  10  0
56  67  10  0
56  68  10  0
56  69  10  0
56  70  10  7
57  58  10  7
57  59  10  0
57  60  10  0
57  61  10  0
57  62  10  0
57  63  10  0
57  64  10  0
57  65  10  0
57  66  10  0
57  67  10  0
57  68  10  0
57  69  10  1
57  70  10  7
58  57  10  7
58  58  10  0
58  59  10  0
58  60  10  0
58  61  10  0
58  62  10  0
58  63  10  0
58  64  10  0
58  65  10  0
58  66  10  0
58  67  10  0
58  68  10  0
58  69  10  1
59  57  10  7
59  58  10  0
59  59  10  0
59  60  10  0
59  61  10  0
59  62  10  0
59  63  10  0
59  64  10  0
59  65  10  0
59  66  10  0
59  67  10  0
59  68  10  0
59  69  10  7
60  56  10  7
60  57  10  0
60  58  10  0
60  59  10  0
60  60  10  0
60  61  10  0
60  62  10  0
60  63  10  0
60  64  10  0
60  65  10  0
60  66  10  0
60  67  10  0
60  68  10  0
60  69  10  7
61  55  10  8
61  56  10  0
61  57  10  0
61  58  10  0
61  59  10  0
61  60  10  0
61  61  10  0
61  62  10  0
61  63  10  0
61  64  10  0
61  65  10  0
61  66  10  0
61  67  10  0
61  68  10  1
61  69  10  7
62  54  10  5
62  55  10  0
62  56  10  0
62  57  10  0
62  58  10  0
62  59  10  0
62  60  10  0
62  61  10  0
62  62  10  0
62  63  10  0
62  64  10  0
62  65  10  0
62  66  10  0
62  67  10  0
62  68  10  1
63  54  10  7
63  55  10  0
63  56  10  0
63  57  10  0
63  58  10  0
63  59  10  0
63  60  10  0
63  61  10  0
63  62  10  0
63  63  10  0
63  64  10  0
63  65  10  0
63  66  10  0
63  67  10  0
63  68  10  5
64  53  10  7
64  54  10  0
64  55  10  0
64  56  10  0
64  57  10  0
64  58  10  0
64  59  10  0
64  60  10  0
64  61  10  0
64  62  10  0
64  63  10  0
64  64  10  0
64  65  10  0
64  66  10  0
64  67  10  5
65  53  10  7
65  54  10  0
65  55  10  0
65  56  10  0
65  57  10  0
65  58  10  0
65  59  10  0
65  60  10  0
65  61  10  0
65  62  10  0
65  63  10  0
65  64  10  0
65  65  10  0
65  66  10  0
65  67  10  5
66  53  10  7
66  54  10  0
66  55  10  0
66  56  10  0
66  57  10  0
66  58  10  0
66  59  10  0
66  60  10  0
66  61  10  0
66  62  10  0
66  63  10  0
66  64  10  0
66  65  10  0
66  66  10  0
66  67  10  5
67  53  10  7
67  54  10  0
67  55  10  0
67  56  10  0
67  57  10  0
67  58  10  0
67  59  10  0
67  60  10  0
67  61  10  0
67  62  10  0
67  63  10  0
