33 56 19
10 38 12 7
10 38 13 5
10 39 12 7
10 39 13 4
10 40 12 7
10 40 13 4
10 41 12 7
10 41 13 4
10 42 12 7
10 42 13 5
10 43 12 7
10 43 13 5
10 44 12 5
11 37 11 7
11 37 12 1
11 37 13 5
11 37 14 1
11 38 11 7
11 38 12 0
11 38 13 0
11 38 14 1
11 39 11 7
11 39 12 0
11 39 13 0
11 39 14 1
11 40 11 7
11 40 12 0
11 40 13 0
11 40 14 1
11 41 11 7
11 41 12 0
11 41 13 0
11 41 14 1
11 42 11 7
11 42 12 0
11 42 13 0
11 42 14 1
11 43 11 7
11 43 12 0
11 43 13 0
11 43 14 1
11 44 11 7
11 44 12 0
11 44 13 5
11 44 14 1
11 45 11 1
11 45 12 5
11 45 13 5
11 46 11 7
12 36 11 7
12 36 12 7
12 36 13 5
12 36 14 1
12 37 11 1
12 37 12 0
12 37 13 0
12 37 14 1
12 38 10 7
12 38 11 0
12 38 12 0
12 38 13 0
12 38 14 1
12 39 10 7
12 39 11 0
12 39 12 0
12 39 13 0
12 39 14 1
12 40 10 7
12 40 11 0
12 40 12 0
12 40 13 0
12 40 14 1
12 41 10 7
12 41 11 0
12 41 12 0
12 41 13 0
12 41 14 1
12 42 10 7
12 42 11 0
12 42 12 0
12 42 13 0
12 42 14 1
12 43 10 7
12 43 11 0
12 43 12 0
12 43 13 0
12 43 14 1
12 44 10 7
12 44 11 0
12 44 12 0
12 44 13 0
12 44 14 1
12 45 10 7
12 45 11 0
12 45 12 0
12 45 13 0
12 45 14 1
12 46 11 1
12 46 12 5
12 46 13 7
12 46 14 1
12 47 11 7
12 47 13 5
13 33 14 5
13 34 14 1
13 35 11 5
13 35 12 7
13 35 13 7
13 35 14 1
13 36 10 7
13 36 11 0
13 36 12 0
13 36 13 0
13 36 14 1
13 37 10 7
13 37 11 0
13 37 12 0
13 37 13 0
13 37 14 1
13 38 10 1
13 38 11 0
13 38 12 0
13 38 13 0
13 38 14 1
13 39 9 7
13 39 10 0
13 39 11 0
13 39 12 0
13 39 13 0
13 39 14 1
13 40 9 7
13 40 10 0
13 40 11 0
13 40 12 0
13 40 13 0
13 40 14 1
13 41 9 7
13 41 10 0
13 41 11 0
13 41 12 0
13 41 13 0
13 41 14 1
13 42 9 7
13 42 10 0
13 42 11 0
13 42 12 0
13 42 13 0
13 42 14 1
13 43 9 7
13 43 10 0
13 43 11 0
13 43 12 0
13 43 13 0
13 43 14 1
13 44 9 7
13 44 10 0
13 44 11 0
13 44 12 0
13 44 13 0
13 44 14 1
13 45 10 1
13 45 11 0
13 45 12 0
13 45 13 0
13 45 14 1
13 46 10 7
13 46 11 0
13 46 12 0
13 46 13 0
13 46 14 1
13 47 11 7
13 47 12 7
13 47 13 0
13 47 14 1
13 48 13 7
13 48 14 1
13 49 13 1
13 49 14 1
13 50 14 1
14 33 13 7
14 33 14 1
14 34 13 7
14 34 14 1
14 35 11 7
14 35 12 7
14 35 13 0
14 35 14 1
14 36 10 7
14 36 11 0
14 36 12 0
14 36 13 0
14 36 14 1
14 37 10 1
14 37 11 0
14 37 12 0
14 37 13 0
14 37 14 1
14 38 9 7
14 38 10 0
14 38 11 0
14 38 12 0
14 38 13 0
14 38 14 1
14 39 8 7
14 39 9 0
14 39 10 0
14 39 11 0
14 39 12 0
14 39 13 0
14 39 14 1
14 40 8 7
14 40 9 0
14 40 10 0
14 40 11 0
14 40 12 0
14 40 13 0
14 40 14 1
14 41 8 7
14 41 9 0
14 41 10 0
14 41 11 0
14 41 12 0
14 41 13 0
14 41 14 1
14 42 8 7
14 42 9 0
14 42 10 0
14 42 11 0
14 42 12 0
14 42 13 0
14 42 14 1
14 43 8 7
14 43 9 0
14 43 10 0
14 43 11 0
14 43 12 0
14 43 13 0
14 43 14 1
14 44 8 7
14 44 9 0
14 44 10 0
14 44 11 0
14 44 12 0
14 44 13 0
14 44 14 1
14 45 9 7
14 45 10 0
14 45 11 0
14 45 12 0
14 45 13 0
14 45 14 1
14 46 10 1
14 46 11 0
14 46 12 0
14 46 13 0
14 46 14 1
14 47 10 7
14 47 11 0
14 47 12 0
14 47 13 0
14 47 14 1
14 48 11 7
14 48 12 7
14 48 13 0
14 48 14 1
14 49 13 7
14 49 14 1
14 50 13 7
14 50 14 1
15 33 13 7
15 33 14 1
15 34 13 1
15 34 14 1
15 35 11 7
15 35 12 7
15 35 13 0
15 35 14 1
15 36 10 7
15 36 11 0
15 36 12 0
15 36 13 0
15 36 14 1
15 37 10 1
15 37 11 0
15 37 12 0
15 37 13 0
15 37 14 1
15 38 8 7
15 38 9 7
15 38 10 0
15 38 11 0
15 38 12 0
15 38 13 0
15 38 14 1
15 39 8 1
15 39 9 0
15 39 10 0
15 39 11 0
15 39 12 0
15 39 13 0
15 39 14 1
15 40 8 1
15 40 9 0
15 40 10 0
15 40 11 0
15 40 12 0
15 40 13 0
15 40 14 1
15 41 8 1
15 41 9 0
15 41 10 0
15 41 11 0
15 41 12 0
15 41 13 0
15 41 14 1
15 42 8 1
15 42 9 0
15 42 10 0
15 42 11 0
15 42 12 0
15 42 13 0
15 42 14 1
15 43 7 7
15 43 8 0
15 43 9 0
15 43 10 0
15 43 11 0
15 43 12 0
15 43 13 0
15 43 14 1
15 44 8 1
15 44 9 0
15 44 10 0
15 44 11 0
15 44 12 0
15 44 13 0
15 44 14 1
15 45 8 7
15 45 9 7
15 45 10 0
15 45 11 0
15 45 12 0
15 45 13 0
15 45 14 1
15 46 10 7
15 46 11 0
15 46 12 0
15 46 13 0
15 46 14 1
15 47 10 7
15 47 11 0
15 47 12 0
15 47 13 0
15 47 14 1
15 48 11 7
15 48 12 7
15 48 13 0
15 48 14 1
15 49 13 7
15 49 14 1
15 50 13 7
15 50 14 1
15 51 14 1
16 33 13 5
16 33 14 1
16 34 13 5
16 34 14 1
16 35 11 7
16 35 12 7
16 35 13 0
16 35 14 1
16 36 10 7
16 36 11 0
16 36 12 0
16 36 13 0
16 36 14 1
16 37 9 7
16 37 10 0
16 37 11 0
16 37 12 0
16 37 13 0
16 37 14 1
16 38 8 7
16 38 9 0
16 38 10 0
16 38 11 0
16 38 12 0
16 38 13 0
16 38 14 1
16 39 7 7
16 39 8 0
16 39 9 0
16 39 10 0
16 39 11 0
16 39 12 0
16 39 13 0
16 39 14 1
16 40 7 7
16 40 8 0
16 40 9 0
16 40 10 0
16 40 11 0
16 40 12 0
16 40 13 0
16 40 14 1
16 41 7 7
16 41 8 0
16 41 9 0
16 41 10 0
16 41 11 0
16 41 12 0
16 41 13 0
16 41 14 1
16 42 7 7
16 42 8 0
16 42 9 0
16 42 10 0
16 42 11 0
16 42 12 0
16 42 13 0
16 42 14 1
16 43 7 7
16 43 8 0
16 43 9 0
16 43 10 0
16 43 11 0
16 43 12 0
16 43 13 0
16 43 14 1
16 44 7 7
16 44 8 0
16 44 9 0
16 44 10 0
16 44 11 0
16 44 12 0
16 44 13 0
16 44 14 1
16 45 8 7
16 45 9 0
16 45 10 0
16 45 11 0
16 45 12 0
16 45 13 0
16 45 14 1
16 46 9 7
16 46 10 7
16 46 11 0
16 46 12 0
16 46 13 0
16 46 14 1
16 47 11 7
16 47 12 0
16 47 13 0
16 47 14 1
16 48 11 7
16 48 12 7
16 48 13 0
16 48 14 1
16 49 13 1
16 49 14 1
16 50 13 7
16 50 14 1
16 51 14 5
17 34 14 1
17 35 11 7
17 35 12 4
17 35 13 4
17 35 14 1
17 36 10 7
17 36 11 0
17 36 12 0
17 36 13 7
17 36 14 1
17 37 9 7
17 37 10 0
17 37 11 0
17 37 12 0
17 37 13 0
17 37 14 1
17 38 8 7
17 38 9 0
17 38 10 0
17 38 11 0
17 38 12 0
17 38 13 0
17 38 14 1
17 39 7 7
17 39 8 0
17 39 9 0
17 39 10 0
17 39 11 0
17 39 12 0
17 39 13 0
17 39 14 1
17 40 7 1
17 40 8 0
17 40 9 0
17 40 10 0
17 40 11 0
17 40 12 0
17 40 13 0
17 40 14 1
17 41 7 1
17 41 8 0
17 41 9 0
17 41 10 0
17 41 11 0
17 41 12 0
17 41 13 0
17 41 14 1
17 42 7 1
17 42 8 0
17 42 9 0
17 42 10 0
17 42 11 0
17 42 12 0
17 42 13 0
17 42 14 1
17 43 7 1
17 43 8 0
17 43 9 0
17 43 10 0
17 43 11 0
17 43 12 0
17 43 13 0
17 43 14 1
17 44 7 7
17 44 8 0
17 44 9 0
17 44 10 0
17 44 11 0
17 44 12 0
17 44 13 0
17 44 14 1
17 45 8 7
17 45 9 0
17 45 10 0
17 45 11 0
17 45 12 0
17 45 13 0
17 45 14 1
17 46 9 7
17 46 10 7
17 46 11 0
17 46 12 0
17 46 13 7
17 46 14 1
17 47 11 7
17 47 12 4
17 47 13 7
17 47 14 1
17 48 13 7
17 48 14 1
17 49 13 7
17 49 14 1
17 50 14 7
18 35 11 7
18 35 12 4
18 36 10 7
18 36 11 0
18 36 12 5
18 37 9 7
18 37 10 0
18 37 11 0
18 37 12 0
18 37 13 1
18 38 8 7
18 38 9 0
18 38 10 0
18 38 11 0
18 38 12 0
18 38 13 1
18 39 7 7
18 39 8 0
18 39 9 0
18 39 10 0
18 39 11 0
18 39 12 0
18 39 13 0
18 39 14 1
18 40 6 7
18 40 7 0
18 40 8 0
18 40 9 0
18 40 10 0
18 40 11 0
18 40 12 0
18 40 13 0
18 40 14 1
18 41 6 7
18 41 7 0
18 41 8 0
18 41 9 0
18 41 10 0
18 41 11 0
18 41 12 0
18 41 13 0
18 41 14 1
18 42 6 7
18 42 7 0
18 42 8 0
18 42 9 0
18 42 10 0
18 42 11 0
18 42 12 0
18 42 13 0
18 42 14 1
18 43 7 1
18 43 8 0
18 43 9 0
18 43 10 0
18 43 11 0
18 43 12 0
18 43 13 0
18 43 14 1
18 44 7 7
18 44 8 0
18 44 9 0
18 44 10 0
18 44 11 0
18 44 12 0
18 44 13 0
18 44 14 1
18 45 8 7
18 45 9 0
18 45 10 0
18 45 11 0
18 45 12 0
18 45 13 1
18 46 9 7
18 46 10 7
18 46 11 0
18 46 12 7
18 47 11 7
19 35 11 5
19 36 10 7
19 36 11 0
19 36 12 5
19 37 9 7
19 37 10 0
19 37 11 0
19 37 12 0
19 37 13 1
19 38 7 7
19 38 8 7
19 38 9 0
19 38 10 0
19 38 11 0
19 38 12 0
19 38 13 1
19 39 7 7
19 39 8 0
19 39 9 0
19 39 10 0
19 39 11 0
19 39 12 0
19 39 13 0
19 39 14 1
19 40 6 7
19 40 7 0
19 40 8 0
19 40 9 0
19 40 10 0
19 40 11 0
19 40 12 0
19 40 13 0
