29  58  19
18  46  4  7
18  47  4  7
19  44  4  7
16  45  5  7
16  46  5  7
16  47  5  7
17  44  5  7
17  45  5  7
17  46  5  1
17  47  5  8
18  43  5  7
18  44  5  7
18  45  5  1
18  46  5  0
18  47  5  4
19  43  5  8
19  44  5  0
19  45  5  1
19  46  5  1
19  47  5  1
20  43  5  5
20  44  5  7
20  45  5  7
20  46  5  7
20  47  5  7
21  44  5  7
12  43  6  7
12  44  6  7
13  42  6  7
13  43  6  7
13  44  6  7
14  42  6  7
14  43  6  1
14  44  6  7
14  45  6  7
14  46  6  7
15  42  6  7
15  43  6  1
15  44  6  1
15  45  6  1
15  46  6  1
15  47  6  7
16  42  6  7
16  43  6  7
16  44  6  1
16  45  6  0
16  46  6  0
16  47  6  7
17  43  6  7
17  44  6  0
17  45  6  0
17  46  6  0
17  47  6  7
18  43  6  7
18  44  6  0
18  45  6  0
18  46  6  0
18  47  6  0
18  48  6  7
19  43  6  7
19  44  6  0
19  45  6  0
19  46  6  0
19  47  6  0
19  48  6  5
20  43  6  7
20  44  6  0
20  45  6  0
20  46  6  0
20  47  6  0
20  48  6  5
21  43  6  7
21  44  6  5
21  45  6  7
21  46  6  1
21  47  6  7
22  45  6  5
22  46  6  7
22  47  6  7
9  43  7  7
9  44  7  7
10  42  7  7
10  43  7  7
10  44  7  7
10  45  7  7
11  40  7  7
11  41  7  7
11  42  7  7
11  43  7  1
11  44  7  1
11  45  7  7
12  40  7  7
12  41  7  1
12  42  7  1
12  43  7  0
12  44  7  0
12  45  7  1
12  46  7  7
13  40  7  7
13  41  7  1
13  42  7  0
13  43  7  0
13  44  7  0
13  45  7  1
13  46  7  7
14  40  7  7
14  41  7  7
14  42  7  0
14  43  7  0
14  44  7  0
14  45  7  0
14  46  7  0
14  47  7  7
15  41  7  1
15  42  7  0
15  43  7  0
15  44  7  0
15  45  7  0
15  46  7  0
15  47  7  7
16  41  7  7
16  42  7  0
16  43  7  0
16  44  7  0
16  45  7  0
16  46  7  0
16  47  7  0
16  48  7  7
17  42  7  7
17  43  7  0
17  44  7  0
17  45  7  0
17  46  7  0
17  47  7  0
17  48  7  7
18  42  7  7
18  43  7  0
18  44  7  0
18  45  7  0
18  46  7  0
18  47  7  0
18  48  7  7
19  42  7  7
19  43  7  0
19  44  7  0
19  45  7  0
19  46  7  0
19  47  7  0
19  48  7  7
20  42  7  7
20  43  7  0
20  44  7  0
20  45  7  0
20  46  7  0
20  47  7  0
20  48  7  5
21  43  7  7
21  44  7  0
21  45  7  0
21  46  7  0
21  47  7  0
21  48  7  1
22  44  7  5
22  45  7  5
22  46  7  1
22  47  7  1
8  42  8  7
8  43  8  7
8  44  8  7
9  41  8  7
9  42  8  1
9  43  8  0
9  44  8  0
9  45  8  7
10  39  8  7
10  40  8  7
10  41  8  1
10  42  8  0
10  43  8  0
10  44  8  0
10  45  8  0
10  46  8  7
11  39  8  7
11  40  8  0
11  41  8  0
11  42  8  0
11  43  8  0
11  44  8  0
11  45  8  0
11  46  8  7
12  39  8  7
12  40  8  0
12  41  8  0
12  42  8  0
12  43  8  0
12  44  8  0
12  45  8  0
12  46  8  0
12  47  8  7
13  39  8  7
13  40  8  0
13  41  8  0
13  42  8  0
13  43  8  0
13  44  8  0
13  45  8  0
13  46  8  0
13  47  8  7
14  39  8  5
14  40  8  0
14  41  8  0
14  42  8  0
14  43  8  0
14  44  8  0
14  45  8  0
14  46  8  0
14  47  8  7
15  40  8  7
15  41  8  0
15  42  8  0
15  43  8  0
15  44  8  0
15  45  8  0
15  46  8  0
15  47  8  0
15  48  8  7
16  40  8  7
16  41  8  0
16  42  8  0
16  43  8  0
16  44  8  0
16  45  8  0
16  46  8  0
16  47  8  0
16  48  8  7
17  41  8  7
17  42  8  0
17  43  8  0
17  44  8  0
17  45  8  0
17  46  8  0
17  47  8  0
17  48  8  7
18  41  8  7
18  42  8  0
18  43  8  0
18  44  8  0
18  45  8  0
18  46  8  0
18  47  8  0
18  48  8  5
19  42  8  7
19  43  8  0
19  44  8  0
19  45  8  0
19  46  8  0
19  47  8  0
19  48  8  1
20  42  8  7
20  43  8  0
20  44  8  0
20  45  8  0
20  46  8  0
20  47  8  0
20  48  8  1
21  43  8  1
21  44  8  0
21  45  8  0
21  46  8  0
21  47  8  1
22  44  8  1
22  45  8  1
22  46  8  1
22  47  8  1
8  40  9  7
8  41  9  7
8  42  9  7
8  43  9  7
8  44  9  7
8  45  9  7
9  39  9  7
9  40  9  1
9  41  9  0
9  42  9  0
9  43  9  0
9  44  9  0
9  45  9  0
9  46  9  7
10  38  9  7
10  39  9  0
10  40  9  0
10  41  9  0
10  42  9  0
10  43  9  0
10  44  9  0
10  45  9  0
10  46  9  7
11  38  9  7
11  39  9  0
11  40  9  0
11  41  9  0
11  42  9  0
11  43  9  0
11  44  9  0
11  45  9  0
11  46  9  0
11  47  9  7
12  38  9  7
12  39  9  0
12  40  9  0
12  41  9  0
12  42  9  0
12  43  9  0
12  44  9  0
12  45  9  0
12  46  9  0
12  47  9  7
13  38  9  7
13  39  9  0
13  40  9  0
13  41  9  0
13  42  9  0
13  43  9  0
13  44  9  0
13  45  9  0
13  46  9  0
13  47  9  7
14  39  9  7
14  40  9  0
14  41  9  0
14  42  9  0
14  43  9  0
14  44  9  0
14  45  9  0
14  46  9  0
14  47  9  0
14  48  9  7
15  39  9  5
15  40  9  0
15  41  9  0
15  42  9  0
15  43  9  0
15  44  9  0
15  45  9  0
15  46  9  0
15  47  9  0
15  48  9  7
16  39  9  5
16  40  9  0
16  41  9  0
16  42  9  0
16  43  9  0
16  44  9  0
16  45  9  0
16  46  9  0
16  47  9  0
16  48  9  1
17  40  9  5
17  41  9  0
17  42  9  0
17  43  9  0
17  44  9  0
17  45  9  0
17  46  9  0
17  47  9  0
17  48  9  7
18  41  9  7
18  42  9  0
18  43  9  0
18  44  9  0
18  45  9  0
18  46  9  0
18  47  9  0
18  48  9  1
19  41  9  7
19  42  9  0
19  43  9  0
19  44  9  0
19  45  9  0
19  46  9  0
19  47  9  1
20  42  9  7
20  43  9  1
20  44  9  0
20  45  9  0
20  46  9  0
20  47  9  1
21  44  9  1
21  45  9  1
21  46  9  1
6  42  10  7
6  43  10  7
6  44  10  7
6  45  10  7
7  40  10  7
7  41  10  1
7  42  10  7
7  43  10  1
7  44  10  1
7  45  10  1
7  46  10  7
8  39  10  7
8  40  10  0
8  41  10  0
8  42  10  0
8  43  10  0
8  44  10  0
8  45  10  0
8  46  10  7
9  38  10  7
9  39  10  0
9  40  10  0
9  41  10  0
9  42  10  0
9  43  10  0
9  44  10  0
9  45  10  0
9  46  10  0
9  47  10  7
10  37  10  7
10  38  10  0
10  39  10  0
10  40  10  0
10  41  10  0
10  42  10  0
10  43  10  0
10  44  10  0
10  45  10  0
10  46  10  0
10  47  10  7
11  36  10  7
11  37  10  1
11  38  10  0
11  39  10  0
11  40  10  0
11  41  10  0
11  42  10  0
11  43  10  0
11  44  10  0
11  45  10  0
11  46  10  0
11  47  10  7
12  36  10  7
12  37  10  1
12  38  10  0
12  39  10  0
12  40  10  0
12  41  10  0
12  42  10  0
12  43  10  0
12  44  10  0
12  45  10  0
12  46  10  0
12  47  10  0
12  48  10  7
13  37  10  7
13  38  10  0
13  39  10  0
13  40  10  0
13  41  10  0
13  42  10  0
13  43  10  0
13  44  10  0
13  45  10  0
13  46  10  0
13  47  10  0
13  48  10  5
14  38  10  5
14  39  10  0
14  40  10  0
14  41  10  0
14  42  10  0
14  43  10  0
14  44  10  0
14  45  10  0
14  46  10  0
14  47  10  0
14  48  10  5
15  38  10  7
15  39  10  0
15  40  10  0
15  41  10  0
15  42  10  0
15  43  10  0
15  44  10  0
15  45  10  0
15  46  10  0
15  47  10  0
15  48  10  7
16  39  10  5
16  40  10  0
16  41  10  0
16  42  10  0
16  43  10  0
16  44  10  0
16  45  10  0
16  46  10  0
16  47  10  0
16  48  10  7
17  39  10  5
17  40  10  0
17  41  10  0
17  42  10  0
17  43  10  0
17  44  10  0
17  45  10  0
17  46  10  0
17  47  10  7
18  40  10  7
18  41  10  0
18  42  10  0
18  43  10  0
18  44  10  0
18  45  10  0
18  46  10  0
18  47  10  1
19  41  10  7
19  42  10  5
19  43  10  0
19  44  10  0
19  45  10  0
19  46  10  1
20  43  10  1
20  44  10  1
20  45  10  1
20  46  10  1
5  41  11  7
5  42  11  7
5  43  11  7
5  44  11  7
5  45  11  7
6  40  11  7
6  41  11  1
6  42  11  0
6  43  11  0
6  44  11  0
6  45  11  0
6  46  11  1
6  47  11  7
7  37  11  7
7  38  11  7
7  39  11  7
7  40  11  0
7  41  11  0
7  42  11  0
7  43  11  0
7  44  11  0
7  45  11  0
7  46  11  0
7  47  11  7
8  36  11  7
8  37  11  1
8  38  11  1
8  39  11  0
8  40  11  0
8  41  11  0
8  42  11  0
8  43  11  0
8  44  11  0
8  45  11  0
8  46  11  0
8  47  11  5
9  36  11  7
9  37  11  1
9  38  11  0
9  39  11  0
9  40  11  0
9  41  11  0
9  42  11  0
9  43  11  0
9  44  11  0
9  45  11  0
9  46  11  0
9  47  11  0
9  48  11  7
10  36  11  7
10  37  11  0
10  38  11  0
10  39  11  0
10  40  11  0
10  41  11  0
10  42  11  0
10  43  11  0
10  44  11  0
10  45  11  0
10  46  11  0
10  47  11  0
10  48  11  5
11  35  11  5
11  36  11  0
11  37  11  0
11  38  11  0
11  39  11  0
11  40  11  0
11  41  11  0
11  42  11  0
11  43  11  0
11  44  11  0
11  45  11  0
11  46  11  0
11  47  11  1
11  48  11  5
12  35  11  5
12  36  11  0
12  37  11  0
12  38  11  0
12  39  11  0
12  40  11  0
12  41  11  0
12  42  11  0
12  43  11  0
12  44  11  0
12  45  11  0
12  46  11  0
12  47  11  5
13  36  11  7
13  37  11  0
13  38  11  0
13  39  11  0
13  40  11  0
13  41  11  0
13  42  11  0
13  43  11  0
13  44  11  0
13  45  11  0
13  46  11  0
13  47  11  0
13  48  11  5
14  36  11  7
14  37  11  5
14  38  11  0
14  39  11  0
14  40  11  0
14  41  11  0
14  42  11  0
14  43  11  0
14  44  11  0
14  45  11  0
14  46  11  0
14  47  11  0
14  48  11  0
14  49  11  7
15  37  11  7
15  38  11  0
15  39  11  0
15  40  11  0
15  41  11  0
15  42  11  0
15  43  11  0
15  44  11  0
15  45  11  0
15  46  11  0
15  47  11  0
15  48  11  7
16  38  11  7
16  39  11  0
16  40  11  0
16  41  11  0
16  42  11  0
16  43  11  0
16  44  11  0
16  45  11  0
16  46  11  0
16  47  11  0
16  48  11  7
17  38  11  7
17  39  11  0
17  40  11  0
17  41  11  0
17  42  11  0
17  43  11  0
17  44  11  0
17  45  11  0
17  46  11  1
17  47  11  1
18  39  11  5
18  40  11  0
18  41  11  0
18  42  11  0
18  43  11  0
18  44  11  0
18  45  11  1
18  46  11  1
19  40  11  7
19  41  11  7
19  42  11  5
19  43  11  1
19  44  11  1
19  45  11  1
5  40  12  7
5  41  12  5
5  42  12  5
5  43  12  5
5  44  12  5
5  45  12  7
6  38  12  7
6  39  12  5
6  40  12  0
6  41  12  0
6  42  12  0
6  43  12  0
6  44  12  0
6  45  12  0
6  46  12  7
6  47  12  7
7  36  12  1
7  37  12  7
7  38  12  0
7  39  12  0
7  40  12  0
7  41  12  0
7  42  12  0
7  43  12  0
7  44  12  0
7  45  12  0
7  46  12  0
7  47  12  7
8  36  12  5
8  37  12  0
8  38  12  0
8  39  12  0
8  40  12  0
8  41  12  0
8  42  12  0
8  43  12  0
8  44  12  0
8  45  12  0
8  46  12  0
8  47  12  7
9  35  12  5
9  36  12  0
9  37  12  0
9  38  12  0
9  39  12  0
9  40  12  0
9  41  12  0
9  42  12  0
9  43  12  0
9  44  12  0
9  45  12  0
9  46  12  0
9  47  12  4
10  35  12  5
10  36  12  0
10  37  12  0
10  38  12  0
10  39  12  0
10  40  12  0
10  41  12  0
10  42  12  0
10  43  12  0
10  44  12  0
10  45  12  0
10  46  12  0
10  47  12  7
11  35  12  5
11  36  12  0
11  37  12  0
11  38  12  0
11  39  12  0
11  40  12  0
11  41  12  0
11  42  12  0
11  43  12  0
11  44  12  0
11  45  12  0
11  46  12  7
12  35  12  5
12  36  12  0
12  37  12  0
12  38  12  0
12  39  12  0
12  40  12  0
12  41  12  0
12  42  12  0
12  43  12  0
12  44  12  0
12  45  12  0
12  46  12  0
12  47  12  1
13  35  12  7
13  36  12  0
13  37  12  0
13  38  12  0
13  39  12  0
13  40  12  0
13  41  12  0
13  42  12  0
13  43  12  0
13  44  12  0
13  45  12  0
13  46  12  0
13  47  12  1
13  48  12  7
14  36  12  7
14  37  12  0
14  38  12  0
14  39  12  0
14  40  12  0
14  41  12  0
14  42  12  0
14  43  12  0
14  44  12  0
14  45  12  0
14  46  12  0
14  47  12  0
14  48  12  0
14  49  12  7
15  36  12  7
15  37  12  0
15  38  12  7
15  39  12  0
15  40  12  0
15  41  12  0
15  42  12  0
15  43  12  0
15  44  12  0
15  45  12  0
15  46  12  0
15  47  12  0
15  48  12  0
15  49  12  7
16  37  12  7
16  38  12  7
16  39  12  0
16  40  12  0
16  41  12  0
16  42  12  0
16  43  12  0
16  44  12  0
16  45  12  1
16  46  12  1
16  47  12  1
16  48  12  7
17  39  12  4
17  40  12  0
17  41  12  0
17  42  12  0
17  43  12  0
17  44  12  1
17  45  12  1
18  39  12  5
18  40  12  0
18  41  12  0
18  42  12  1
18  43  12  1
18  44  12  1
19  39  12  5
19  40  12  0
19  41  12  7
20  40  12  7
5  40  13  4
5  41  13  5
5  42  13  5
5  43  13  5
5  44  13  5
5  45  13  5
5  46  13  7
5  47  13  7
5  48  13  1
6  38  13  4
6  39  13  4
6  40  13  0
6  41  13  0
6  42  13  0
6  43  13  0
6  44  13  0
6  45  13  0
6  46  13  0
6  47  13  0
6  48  13  7
6  49  13  7
7  36  13  1
7  37  13  1
7  38  13  0
7  39  13  0
7  40  13  0
7  41  13  0
7  42  13  0
7  43  13  0
7  44  13  0
7  45  13  0
7  46  13  0
7  47  13  0
7  48  13  1
7  49  13  7
8  36  13  1
8  37  13  0
8  38  13  0
8  39  13  0
8  40  13  0
8  41  13  0
8  42  13  0
8  43  13  0
8  44  13  0
8  45  13  0
8  46  13  0
8  47  13  0
8  48  13  1
8  49  13  7
9  35  13  5
9  36  13  0
9  37  13  0
9  38  13  0
9  39  13  0
9  40  13  0
9  41  13  0
9  42  13  0
9  43  13  0
9  44  13  0
9  45  13  0
9  46  13  0
9  47  13  7
9  48  13  7
10  35  13  7
10  36  13  0
10  37  13  0
10  38  13  0
10  39  13  0
10  40  13  0
10  41  13  0
10  42  13  0
10  43  13  0
10  44  13  0
10  45  13  1
10  46  13  1
11  35  13  7
11  36  13  0
11  37  13  0
11  38  13  0
11  39  13  0
11  40  13  0
11  41  13  0
11  42  13  0
11  43  13  0
11  44  13  0
11  45  13  5
11  46  13  5
12  34  13  7
12  35  13  0
12  36  13  0
12  37  13  0
12  38  13  0
12  39  13  0
12  40  13  0
12  41  13  0
12  42  13  0
12  43  13  0
12  44  13  0
12  45  13  1
12  46  13  1
13  34  13  7
13  35  13  0
13  36  13  0
13  37  13  0
13  38  13  0
13  39  13  0
13  40  13  0
13  41  13  0
13  42  13  0
13  43  13  0
13  44  13  0
13  45  13  1
13  46  13  1
13  48  13  1
14  34  13  5
14  35  13  1
14  36  13  0
14  37  13  0
14  38  13  7
14  39  13  1
14  40  13  0
14  41  13  0
14  42  13  0
14  43  13  0
14  44  13  0
14  45  13  1
14  46  13  1
14  47  13  1
14  48  13  0
14  49  13  7
14  50  13  1
14  51  13  7
15  34  13  5
15  35  13  5
15  36  13  7
15  37  13  7
15  39  13  1
15  40  13  1
15  41  13  1
15  42  13  0
15  43  13  1
15  44  13  1
15  45  13  1
15  46  13  1
15  47  13  1
15  48  13  0
15  49  13  0
15  50  13  7
15  51  13  7
16  39  13  1
16  40  13  1
16  41  13  1
16  42  13  1
16  43  13  1
16  44  13  1
16  48  13  7
16  49  13  1
16  50  13  7
16  51  13  7
16  52  13  7
17  39  13  1
17  40  13  1
17  41  13  1
17  42  13  1
17  43  13  1
17  49  13  7
17  50  13  7
17  51  13  7
18  39  13  1
18  40  13  0
