58 115 57
9 87 32 1
9 87 33 1
9 87 34 1
9 87 35 4
9 87 36 4
9 87 37 1
9 87 38 1
9 87 39 1
9 87 40 1
9 88 23 4
9 88 24 4
9 88 25 1
9 88 26 0
9 88 27 0
9 88 28 0
9 88 29 0
9 88 30 0
9 88 31 0
9 88 32 0
9 88 33 0
9 88 34 1
9 88 35 4
9 88 36 1
9 88 37 1
9 88 38 1
9 88 39 4
9 88 40 1
9 88 41 1
9 88 42 1
9 89 23 4
9 89 24 4
9 89 25 4
9 89 26 0
9 89 27 0
9 89 28 0
9 89 29 0
9 89 30 0
9 89 31 0
9 89 32 0
9 89 33 1
9 89 34 1
9 89 35 1
9 89 36 1
9 89 37 1
9 89 38 1
9 89 39 4
9 89 40 1
9 89 41 1
9 89 42 1
9 90 23 1
9 90 24 1
9 90 25 4
9 90 26 0
9 90 27 0
9 90 28 0
9 90 29 0
9 90 30 0
9 90 31 0
9 90 32 1
9 90 33 1
9 90 34 1
9 90 35 1
9 90 38 1
9 90 39 4
9 91 23 1
9 91 24 1
9 91 25 1
9 91 26 4
9 91 27 1
9 91 28 1
9 91 29 0
9 91 30 0
9 91 31 1
9 91 32 1
9 92 26 4
9 92 27 1
9 92 28 1
9 92 29 1
9 92 30 1
9 92 31 1
9 97 15 1
9 97 16 1
9 98 12 1
9 98 13 1
9 98 14 1
9 98 15 1
9 98 16 0
9 98 17 1
9 99 10 4
9 99 11 4
9 99 12 4
9 99 13 0
9 99 14 0
9 99 15 0
9 99 16 0
9 99 17 1
9 100 8 1
9 100 9 1
9 100 10 0
9 100 11 0
9 100 12 0
9 100 13 0
9 100 14 0
9 100 15 0
9 100 16 0
9 100 17 0
9 100 18 4
9 101 7 1
9 101 8 0
9 101 9 0
9 101 10 0
9 101 11 0
9 101 12 0
9 101 13 0
9 101 14 0
9 101 15 0
9 101 16 0
9 101 17 0
9 101 18 0
9 101 19 1
9 102 8 1
9 102 9 0
9 102 10 0
9 102 11 0
9 102 12 0
9 102 13 0
9 102 14 0
9 102 15 0
9 102 16 0
9 102 17 0
9 102 18 0
9 102 19 0
9 102 20 1
9 103 7 1
9 103 8 0
9 103 9 0
9 103 10 0
9 103 11 0
9 103 12 0
9 103 13 0
9 103 14 0
9 103 15 0
9 103 16 0
9 103 17 0
9 103 18 0
9 103 19 0
9 103 20 0
9 103 21 1
9 104 6 1
9 104 7 1
9 104 8 0
9 104 9 0
9 104 10 0
9 104 11 0
9 104 12 0
9 104 13 0
9 104 14 0
9 104 15 0
9 104 16 0
9 104 17 0
9 104 18 0
9 104 19 0
9 104 20 0
9 104 21 1
9 105 6 4
9 105 7 0
9 105 8 0
9 105 9 0
9 105 10 0
9 105 11 0
9 105 12 0
9 105 13 0
9 105 14 0
9 105 15 0
9 105 16 0
9 105 17 0
9 105 18 0
9 105 19 0
9 105 20 0
9 105 21 4
9 105 22 4
9 106 7 1
9 106 8 0
9 106 9 0
9 106 10 0
9 106 11 0
9 106 12 0
9 106 13 0
9 106 14 0
9 106 15 0
9 106 16 0
9 106 17 0
9 106 18 0
9 106 19 0
9 106 20 0
9 106 21 4
9 106 22 1
9 107 7 1
9 107 8 0
9 107 9 0
9 107 10 0
9 107 11 0
9 107 12 0
9 107 13 0
9 107 14 0
9 107 15 0
9 107 16 0
9 107 17 0
9 107 18 0
9 107 19 0
9 107 20 0
9 107 21 1
9 107 22 4
9 108 8 1
9 108 9 1
9 108 10 1
9 108 11 1
9 108 12 1
9 108 13 0
9 108 14 0
9 108 15 1
9 108 16 1
9 108 17 1
9 108 18 1
9 108 19 1
9 108 20 1
9 108 21 1
9 109 13 1
9 109 14 1
10 64 25 1
10 64 26 1
10 64 27 1
10 64 28 1
10 65 25 1
10 65 26 1
10 65 27 1
10 65 28 1
10 65 29 1
10 65 30 1
10 65 31 1
10 66 25 4
10 66 26 1
10 66 27 1
10 66 28 1
10 66 29 1
10 66 30 1
10 66 31 1
10 67 25 4
10 67 26 1
10 67 27 1
10 67 28 1
10 67 29 1
10 67 30 1
10 67 31 1
10 68 25 1
10 68 26 1
10 68 27 1
10 68 28 1
10 68 29 1
10 68 30 1
10 69 25 1
10 69 26 1
10 69 27 1
10 69 28 1
10 69 29 4
10 69 30 1
10 70 27 1
10 70 28 1
10 70 29 1
10 70 30 1
10 71 28 1
10 71 29 1
10 71 30 1
10 72 27 1
10 72 28 1
10 72 29 1
10 72 30 1
10 73 25 1
10 73 26 1
10 73 27 1
10 73 28 1
10 73 29 1
10 74 25 1
10 74 26 1
10 74 27 1
10 74 28 1
10 74 29 1
10 75 25 4
10 75 26 4
10 75 27 4
10 75 28 0
10 75 29 1
10 76 24 1
10 76 25 1
10 76 26 4
10 76 27 0
10 76 28 0
10 76 29 1
10 76 30 1
10 77 23 1
10 77 24 1
10 77 25 1
10 77 26 0
10 77 27 0
10 77 28 0
10 77 29 1
10 77 30 1
10 78 23 4
10 78 24 1
10 78 25 0
10 78 26 0
10 78 27 0
10 78 28 0
10 78 29 0
10 78 30 1
10 79 23 4
10 79 24 4
10 79 25 0
10 79 26 0
10 79 27 0
10 79 28 0
10 79 29 0
10 79 30 4
10 80 23 1
10 80 24 1
10 80 25 0
10 80 26 0
10 80 27 0
10 80 28 0
10 80 29 0
10 80 30 1
10 80 31 1
10 81 23 1
10 81 24 1
10 81 25 0
10 81 26 0
10 81 27 0
10 81 28 0
10 81 29 0
10 81 30 4
10 81 31 1
10 82 24 4
10 82 25 0
10 82 26 0
10 82 27 0
10 82 28 0
10 82 29 0
10 82 30 4
10 82 31 1
10 83 23 1
10 83 24 1
10 83 25 0
10 83 26 0
10 83 27 0
10 83 28 0
10 83 29 0
10 83 30 1
10 83 31 1
10 84 22 1
10 84 23 1
10 84 24 1
10 84 25 0
10 84 26 0
10 84 27 0
10 84 28 0
10 84 29 0
10 84 30 0
10 84 31 1
10 85 22 4
10 85 23 4
10 85 24 4
10 85 25 0
10 85 26 0
10 85 27 0
10 85 28 0
10 85 29 0
10 85 30 0
10 85 31 4
10 86 21 1
10 86 22 4
10 86 23 4
10 86 24 0
10 86 25 0
10 86 26 0
10 86 27 0
10 86 28 0
10 86 29 0
10 86 30 0
10 86 31 0
10 86 32 1
10 86 33 1
10 86 34 1
10 86 35 1
10 87 20 1
10 87 21 1
10 87 22 1
10 87 23 0
10 87 24 0
10 87 25 0
10 87 26 0
10 87 27 0
10 87 28 0
10 87 29 0
10 87 30 0
10 87 31 0
10 87 32 0
10 87 33 0
10 87 34 0
10 87 35 0
10 87 36 1
10 87 37 1
10 87 38 1
10 87 39 1
10 87 40 1
10 87 41 1
10 88 20 1
10 88 21 1
10 88 22 1
10 88 23 0
10 88 24 0
10 88 25 0
10 88 26 0
10 88 27 0
10 88 28 0
10 88 29 0
10 88 30 0
10 88 31 0
10 88 32 0
10 88 33 0
10 88 34 0
10 88 35 0
10 88 36 0
10 88 37 0
10 88 38 0
10 88 39 0
10 88 40 0
10 88 41 0
10 88 42 4
10 88 43 4
10 88 44 4
10 88 45 1
10 88 46 1
10 88 47 1
10 89 20 1
10 89 21 1
10 89 22 1
10 89 23 0
10 89 24 0
10 89 25 0
10 89 26 0
10 89 27 0
10 89 28 0
10 89 29 0
10 89 30 0
10 89 31 0
10 89 32 0
10 89 33 0
10 89 34 0
10 89 35 0
10 89 36 0
10 89 37 0
10 89 38 0
10 89 39 0
10 89 40 0
10 89 41 0
10 89 42 0
10 89 43 4
10 89 44 1
10 89 45 1
10 89 46 1
10 89 47 1
10 89 48 1
10 89 49 1
10 89 50 4
10 90 20 4
10 90 21 4
10 90 22 1
10 90 23 0
10 90 24 0
10 90 25 0
10 90 26 0
10 90 27 0
10 90 28 0
10 90 29 0
10 90 30 0
10 90 31 0
10 90 32 0
10 90 33 0
10 90 34 0
10 90 35 0
10 90 36 1
10 90 37 4
10 90 38 0
10 90 39 0
10 90 40 1
10 90 41 1
10 90 42 4
10 90 43 4
10 90 49 1
10 90 50 4
10 91 20 1
10 91 21 4
10 91 22 1
10 91 23 0
10 91 24 0
10 91 25 0
10 91 26 0
10 91 27 0
10 91 28 0
10 91 29 0
10 91 30 0
10 91 31 0
10 91 32 0
10 91 33 1
10 91 34 1
10 91 35 1
10 91 36 1
10 91 37 1
10 91 38 1
10 91 39 4
10 92 19 1
10 92 20 1
10 92 21 1
10 92 22 1
10 92 23 1
10 92 24 1
10 92 25 1
10 92 26 0
10 92 27 0
10 92 28 0
10 92 29 0
10 92 30 0
10 92 31 0
10 92 32 1
10 92 33 4
10 93 18 4
10 93 19 4
10 93 20 1
10 93 21 1
10 93 22 1
10 93 23 1
10 93 24 1
10 93 25 1
10 93 26 4
10 93 27 1
10 93 28 4
10 93 29 1
10 93 30 1
10 93 31 1
10 93 32 1
10 94 17 1
10 94 18 1
10 94 19 1
10 94 20 1
10 94 21 1
10 94 29 1
10 95 15 1
10 95 16 1
10 95 17 1
10 95 18 1
10 96 14 1
10 96 15 1
10 96 16 1
10 96 17 1
10 97 12 1
10 97 13 1
10 97 14 1
10 97 15 0
10 97 16 0
10 97 17 1
10 98 9 4
10 98 10 1
10 98 11 1
10 98 12 0
10 98 13 0
10 98 14 0
10 98 15 0
10 98 16 0
10 98 17 1
10 99 8 1
10 99 9 1
10 99 10 0
10 99 11 0
10 99 12 0
10 99 13 0
10 99 14 0
10 99 15 0
10 99 16 0
10 99 17 0
10 99 18 1
10 100 7 1
10 100 8 0
10 100 9 0
10 100 10 0
10 100 11 0
10 100 12 0
10 100 13 0
10 100 14 0
10 100 15 0
10 100 16 0
10 100 17 0
10 100 18 1
10 101 7 1
10 101 8 0
10 101 9 0
10 101 10 0
10 101 11 0
10 101 12 0
10 101 13 0
10 101 14 0
10 101 15 0
10 101 16 0
10 101 17 0
10 101 18 0
10 101 19 1
10 102 6 1
10 102 7 1
10 102 8 0
10 102 9 0
10 102 10 0
10 102 11 0
10 102 12 0
10 102 13 0
10 102 14 0
10 102 15 0
10 102 16 0
10 102 17 0
10 102 18 0
10 102 19 0
10 102 20 1
10 103 6 1
10 103 7 0
10 103 8 0
10 103 9 0
10 103 10 0
10 103 11 0
10 103 12 0
10 103 13 0
10 103 14 0
10 103 15 0
10 103 16 0
10 103 17 0
10 103 18 0
10 103 19 0
10 103 20 1
10 104 6 1
10 104 7 0
10 104 8 0
10 104 9 0
10 104 10 0
10 104 11 0
10 104 12 0
10 104 13 0
10 104 14 0
10 104 15 0
10 104 16 0
10 104 17 0
10 104 18 0
10 104 19 0
10 104 20 4
10 105 6 4
10 105 7 0
10 105 8 0
10 105 9 0
10 105 10 0
10 105 11 0
10 105 12 0
10 105 13 0
10 105 14 0
10 105 15 0
10 105 16 0
10 105 17 0
10 105 18 0
10 105 19 0
10 105 20 1
10 106 6 4
10 106 7 0
10 106 8 0
10 106 9 0
10 106 10 0
10 106 11 0
10 106 12 0
10 106 13 0
10 106 14 0
10 106 15 0
10 106 16 0
10 106 17 0
10 106 18 0
10 106 19 0
10 106 20 1
10 107 7 1
10 107 8 1
10 107 9 1
10 107 10 0
10 107 11 0
10 107 12 0
10 107 13 0
10 107 14 0
10 107 15 0
10 107 16 0
10 107 17 4
10 107 18 1
10 107 19 1
10 107 20 4
10 108 10 1
10 108 11 1
10 108 12 1
10 108 13 0
10 108 14 0
10 108 15 0
10 108 16 4
10 109 13 1
10 109 14 1
10 109 15 1
11 62 25 1
11 63 23 1
11 63 24 1
11 63 25 1
11 63 26 1
11 63 27 1
11 63 28 4
11 63 29 4
11 63 30 1
11 63 31 1
11 63 32 1
11 64 23 1
11 64 24 1
11 64 25 0
11 64 26 0
11 64 27 0
11 64 28 0
11 64 29 4
11 64 30 1
11 64 31 1
11 64 32 1
11 64 33 1
11 64 34 1
11 65 23 4
11 65 24 1
11 65 25 0
11 65 26 0
11 65 27 0
11 65 28 0
11 65 29 0
11 65 30 0
11 65 31 0
11 65 32 1
11 65 33 1
11 65 34 1
11 66 22 1
11 66 23 4
11 66 24 4
11 66 25 0
11 66 26 0
11 66 27 0
11 66 28 0
11 66 29 0
11 66 30 0
11 66 31 0
11 66 32 4
11 66 33 1
11 66 34 1
11 67 21 1
11 67 22 1
11 67 23 1
11 67 24 1
11 67 25 0
11 67 26 0
11 67 27 0
11 67 28 0
11 67 29 0
11 67 30 0
11 67 31 0
11 67 32 1
11 67 33 1
11 68 21 4
11 68 22 1
11 68 23 1
11 68 24 1
11 68 25 0
11 68 26 0
11 68 27 0
11 68 28 0
11 68 29 0
11 68 30 0
11 68 31 1
11 68 32 1
11 69 21 4
11 69 22 4
11 69 23 4
11 69 24 1
11 69 25 0
11 69 26 0
11 69 27 0
11 69 28 0
11 69 29 0
11 69 30 0
11 69 31 1
11 69 32 1
11 70 22 4
11 70 23 1
11 70 24 1
11 70 25 4
11 70 26 1
11 70 27 0
11 70 28 0
11 70 29 0
11 70 30 0
11 70 31 1
11 70 32 1
11 71 23 1
11 71 24 1
11 71 25 1
11 71 26 4
11 71 27 4
11 71 28 0
11 71 29 0
11 71 30 0
11 71 31 1
11 72 24 1
11 72 25 1
11 72 26 1
11 72 27 0
11 72 28 0
11 72 29 0
11 72 30 1
11 73 23 1
11 73 24 1
11 73 25 0
11 73 26 0
11 73 27 0
11 73 28 0
11 73 29 0
11 73 30 1
11 73 31 1
11 74 23 4
11 74 24 4
11 74 25 0
11 74 26 0
11 74 27 0
11 74 28 0
11 74 29 0
11 74 30 4
11 74 31 1
11 75 23 4
11 75 24 4
11 75 25 0
11 75 26 0
11 75 27 0
11 75 28 0
11 75 29 0
11 75 30 4
11 75 31 1
11 76 22 1
11 76 23 1
11 76 24 0
11 76 25 0
11 76 26 0
11 76 27 0
11 76 28 0
11 76 29 0
11 76 30 0
11 76 31 1
11 77 22 1
11 77 23 0
11 77 24 0
11 77 25 0
11 77 26 0
11 77 27 0
11 77 28 0
11 77 29 0
11 77 30 0
11 77 31 4
11 77 32 1
11 78 22 4
11 78 23 0
11 78 24 0
11 78 25 0
11 78 26 0
11 78 27 0
11 78 28 0
11 78 29 0
11 78 30 0
11 78 31 4
11 78 32 1
11 79 22 4
11 79 23 0
11 79 24 0
11 79 25 0
11 79 26 0
11 79 27 0
11 79 28 0
11 79 29 0
11 79 30 0
11 79 31 1
11 79 32 1
11 80 22 4
11 80 23 0
11 80 24 0
11 80 25 0
11 80 26 0
11 80 27 0
11 80 28 0
11 80 29 0
11 80 30 0
11 80 31 0
11 80 32 1
11 81 22 1
11 81 23 0
11 81 24 0
11 81 25 0
11 81 26 0
11 81 27 0
11 81 28 0
11 81 29 0
11 81 30 0
11 81 31 0
11 81 32 1
11 82 22 1
11 82 23 1
11 82 24 0
11 82 25 0
11 82 26 0
11 82 27 0
11 82 28 0
11 82 29 0
11 82 30 0
11 82 31 0
11 82 32 1
11 83 21 1
11 83 22 4
11 83 23 0
11 83 24 0
11 83 25 0
11 83 26 0
11 83 27 0
11 83 28 0
11 83 29 0
11 83 30 0
11 83 31 0
11 83 32 4
11 84 20 1
11 84 21 1
11 84 22 0
11 84 23 0
11 84 24 0
11 84 25 0
11 84 26 0
11 84 27 0
11 84 28 0
11 84 29 0
11 84 30 0
11 84 31 0
11 84 32 1
11 85 20 4
11 85 21 4
11 85 22 0
11 85 23 0
11 85 24 0
11 85 25 0
11 85 26 0
11 85 27 0
11 85 28 0
11 85 29 0
11 85 30 0
11 85 31 0
11 85 32 4
11 86 20 1
11 86 21 0
11 86 22 0
11 86 23 0
11 86 24 0
11 86 25 0
11 86 26 0
11 86 27 0
11 86 28 0
11 86 29 0
11 86 30 0
11 86 31 0
11 86 32 0
11 86 33 1
11 86 34 1
11 86 35 1
11 86 36 4
11 87 19 1
11 87 20 0
11 87 21 0
11 87 22 0
11 87 23 0
11 87 24 0
11 87 25 0
11 87 26 0
11 87 27 0
11 87 28 0
11 87 29 0
11 87 30 0
11 87 31 0
11 87 32 0
11 87 33 0
11 87 34 0
11 87 35 0
11 87 36 0
11 87 37 1
11 87 38 1
11 87 39 1
11 87 40 1
11 87 41 1
11 87 42 4
11 87 43 1
11 87 44 4
11 87 45 1
11 87 46 1
11 88 19 1
11 88 20 0
11 88 21 0
11 88 22 0
11 88 23 0
11 88 24 0
11 88 25 0
11 88 26 0
11 88 27 0
11 88 28 0
11 88 29 0
11 88 30 0
11 88 31 0
11 88 32 0
11 88 33 0
11 88 34 0
11 88 35 0
11 88 36 0
11 88 37 0
11 88 38 0
11 88 39 0
11 88 40 0
11 88 41 0
11 88 42 0
11 88 43 0
11 88 44 0
11 88 45 0
11 88 46 0
11 88 47 4
11 88 48 4
11 88 49 4
11 88 50 4
11 89 19 4
11 89 20 0
11 89 21 0
11 89 22 0
11 89 23 0
11 89 24 0
11 89 25 0
11 89 26 0
11 89 27 0
11 89 28 0
11 89 29 0
11 89 30 0
11 89 31 0
11 89 32 0
11 89 33 0
11 89 34 0
11 89 35 0
11 89 36 0
11 89 37 0
11 89 38 0
11 89 39 0
11 89 40 0
11 89 41 0
11 89 42 0
11 89 43 0
11 89 44 0
11 89 45 0
11 89 46 0
11 89 47 0
11 89 48 0
11 89 49 0
11 89 50 4
11 90 18 1
11 90 19 4
11 90 20 0
11 90 21 0
11 90 22 0
11 90 23 0
11 90 24 0
11 90 25 0
11 90 26 0
11 90 27 0
11 90 28 0
11 90 29 0
11 90 30 0
11 90 31 0
11 90 32 0
11 90 33 0
11 90 34 0
11 90 35 0
11 90 36 0
11 90 37 0
11 90 38 0
11 90 39 0
11 90 40 1
11 90 41 1
11 90 42 4
11 90 43 4
11 90 44 1
11 90 45 1
11 90 46 1
11 90 47 4
11 90 48 4
11 90 49 0
11 90 50 4
11 91 18 1
11 91 19 1
11 91 20 0
11 91 21 0
11 91 22 0
11 91 23 0
11 91 24 0
11 91 25 0
11 91 26 0
11 91 27 0
11 91 28 0
11 91 29 0
11 91 30 0
11 91 31 0
11 91 32 0
11 91 33 0
11 91 34 1
11 91 35 1
11 91 36 1
11 91 37 1
11 91 38 1
11 91 39 4
11 91 49 4
11 91 50 4
11 92 17 4
11 92 18 4
11 92 19 0
11 92 20 0
11 92 21 0
11 92 22 0
11 92 23 0
11 92 24 0
11 92 25 0
11 92 26 0
11 92 27 0
11 92 28 0
11 92 29 0
11 92 30 0
11 92 31 0
11 92 32 0
11 92 33 1
11 93 16 1
11 93 17 4
11 93 18 0
11 93 19 0
11 93 20 0
11 93 21 0
11 93 22 0
11 93 23 0
11 93 24 0
11 93 25 0
11 93 26 0
11 93 27 0
11 93 28 0
11 93 29 0
11 93 30 0
