54  105  30
30  89  5  7
31  89  5  7
28  89  6  1
28  90  6  1
29  88  6  7
29  89  6  7
29  90  6  2
30  86  6  7
30  87  6  7
30  88  6  7
30  89  6  0
30  90  6  4
31  85  6  7
31  86  6  7
31  87  6  1
31  88  6  1
31  89  6  0
31  90  6  1
32  85  6  7
32  86  6  1
32  87  6  1
32  88  6  7
32  89  6  8
32  90  6  8
33  83  6  7
33  84  6  7
33  85  6  7
33  86  6  1
33  87  6  7
33  88  6  7
34  83  6  7
34  84  6  1
34  85  6  1
34  86  6  7
34  87  6  7
35  83  6  7
35  84  6  7
35  85  6  7
36  83  6  7
36  84  6  7
28  84  7  7
28  85  7  7
28  86  7  7
28  87  7  1
28  88  7  7
28  89  7  7
28  90  7  5
29  84  7  7
29  85  7  1
29  86  7  1
29  87  7  1
29  88  7  0
29  89  7  0
29  90  7  0
29  91  7  4
30  84  7  7
30  85  7  1
30  86  7  0
30  87  7  0
30  88  7  0
30  89  7  0
30  90  7  0
30  91  7  4
31  83  7  7
31  84  7  1
31  85  7  0
31  86  7  0
31  87  7  0
31  88  7  0
31  89  7  0
31  90  7  4
32  83  7  7
32  84  7  1
32  85  7  0
32  86  7  0
32  87  7  0
32  88  7  0
32  89  7  0
32  90  7  1
33  82  7  7
33  83  7  0
33  84  7  0
33  85  7  0
33  86  7  0
33  87  7  0
33  88  7  0
33  89  7  7
33  90  7  7
34  82  7  8
34  83  7  0
34  84  7  0
34  85  7  0
34  86  7  0
34  87  7  0
34  88  7  1
34  89  7  7
34  90  7  7
35  82  7  8
35  83  7  0
35  84  7  0
35  85  7  0
35  86  7  1
35  87  7  1
35  88  7  1
35  89  7  7
36  82  7  5
36  83  7  5
36  84  7  0
36  85  7  1
36  86  7  7
36  87  7  7
36  88  7  7
36  89  7  7
37  84  7  5
37  85  7  7
24  81  8  7
25  81  8  7
25  82  8  7
25  83  8  7
26  82  8  7
26  83  8  7
26  84  8  7
26  85  8  7
26  86  8  7
27  82  8  7
27  83  8  1
27  84  8  1
27  85  8  1
27  86  8  7
27  87  8  1
27  88  8  7
27  89  8  7
28  82  8  7
28  83  8  1
28  84  8  0
28  85  8  0
28  86  8  0
28  87  8  0
28  88  8  0
28  89  8  0
28  90  8  7
29  82  8  7
29  83  8  1
29  84  8  0
29  85  8  0
29  86  8  0
29  87  8  0
29  88  8  0
29  89  8  0
29  90  8  7
30  82  8  7
30  83  8  1
30  84  8  0
30  85  8  0
30  86  8  0
30  87  8  0
30  88  8  0
30  89  8  0
30  90  8  0
30  91  8  7
31  82  8  7
31  83  8  0
31  84  8  0
31  85  8  0
31  86  8  0
31  87  8  0
31  88  8  0
31  89  8  0
31  90  8  0
31  91  8  7
32  82  8  7
32  83  8  0
32  84  8  0
32  85  8  0
32  86  8  0
32  87  8  0
32  88  8  0
32  89  8  0
32  90  8  0
32  91  8  7
33  82  8  7
33  83  8  0
33  84  8  0
33  85  8  0
33  86  8  0
33  87  8  0
33  88  8  0
33  89  8  0
33  90  8  0
33  91  8  7
