96  91  57
79  73  5  4
79  74  5  4
80  74  5  4
80  75  5  1
81  74  5  1
81  75  5  1
81  76  5  1
81  77  5  1
82  76  5  1
82  77  5  4
77  70  6  4
77  82  6  1
77  83  6  1
78  70  6  4
78  71  6  1
78  72  6  1
78  73  6  1
78  74  6  1
78  82  6  1
78  83  6  1
78  84  6  1
79  71  6  1
79  72  6  1
79  73  6  0
79  74  6  0
79  75  6  1
79  76  6  1
79  81  6  1
79  82  6  1
79  83  6  1
79  84  6  1
80  71  6  1
80  72  6  4
80  73  6  1
80  74  6  0
80  75  6  0
80  76  6  4
80  77  6  1
80  82  6  1
81  73  6  1
81  74  6  0
81  75  6  0
81  76  6  0
81  77  6  0
81  78  6  1
82  74  6  1
82  75  6  1
82  76  6  0
82  77  6  0
82  78  6  4
82  79  6  1
83  76  6  4
83  77  6  4
83  78  6  1
83  79  6  1
83  80  6  4
84  78  6  1
84  79  6  1
84  80  6  4
85  79  6  4
76  68  7  1
76  69  7  1
76  70  7  4
77  68  7  1
77  69  7  4
77  70  7  0
77  71  7  1
77  72  7  1
77  82  7  1
77  83  7  1
78  69  7  4
78  70  7  0
78  71  7  0
78  72  7  0
78  73  7  1
78  74  7  4
78  75  7  1
78  76  7  1
78  80  7  1
78  81  7  1
78  82  7  0
78  83  7  0
78  84  7  1
79  70  7  1
79  71  7  0
79  72  7  0
79  73  7  0
79  74  7  0
79  75  7  0
79  76  7  0
79  77  7  1
79  80  7  1
79  81  7  0
79  82  7  0
79  83  7  0
79  84  7  1
80  71  7  1
80  72  7  4
80  73  7  0
80  74  7  0
80  75  7  0
80  76  7  0
80  77  7  1
80  80  7  1
80  81  7  4
80  82  7  0
80  83  7  1
81  73  7  1
81  74  7  0
81  75  7  0
81  76  7  0
81  77  7  0
81  78  7  1
81  79  7  1
81  81  7  1
81  82  7  1
81  83  7  1
82  74  7  1
82  75  7  0
82  76  7  0
82  77  7  0
82  78  7  0
82  79  7  0
82  80  7  1
83  75  7  1
83  76  7  4
83  77  7  0
83  78  7  0
83  79  7  0
83  80  7  1
84  77  7  1
84  78  7  0
84  79  7  0
84  80  7  0
84  81  7  1
85  78  7  1
85  79  7  1
85  80  7  1
85  81  7  1
85  82  7  1
86  80  7  4
86  81  7  4
86  82  7  1
75  68  8  4
75  69  8  1
76  68  8  1
76  69  8  0
76  70  8  4
76  71  8  4
77  68  8  1
77  69  8  0
77  70  8  0
77  71  8  0
77  72  8  1
77  73  8  1
77  81  8  1
77  82  8  1
77  83  8  1
78  69  8  4
78  70  8  0
78  71  8  0
78  72  8  0
78  73  8  0
78  74  8  4
78  75  8  4
78  76  8  1
78  77  8  1
78  80  8  1
78  81  8  0
78  82  8  0
78  83  8  1
79  69  8  4
79  70  8  4
79  71  8  0
79  72  8  0
79  73  8  0
79  74  8  0
79  75  8  0
79  76  8  0
79  77  8  1
79  79  8  1
79  80  8  0
79  81  8  0
79  82  8  0
79  83  8  1
80  71  8  1
80  72  8  0
80  73  8  0
80  74  8  0
80  75  8  0
80  76  8  0
80  77  8  0
80  78  8  1
80  79  8  1
80  80  8  0
80  81  8  0
80  82  8  0
80  83  8  1
81  72  8  4
81  73  8  0
81  74  8  0
81  75  8  0
81  76  8  0
81  77  8  0
81  78  8  0
81  79  8  0
81  80  8  1
81  81  8  0
81  82  8  0
81  83  8  1
82  73  8  1
82  74  8  0
82  75  8  0
82  76  8  0
82  77  8  0
82  78  8  0
82  79  8  0
82  80  8  0
82  81  8  1
82  82  8  1
83  74  8  1
83  75  8  1
83  76  8  0
83  77  8  0
83  78  8  0
83  79  8  0
83  80  8  0
83  81  8  1
84  76  8  4
84  77  8  1
84  78  8  0
84  79  8  0
84  80  8  0
84  81  8  0
84  82  8  1
85  78  8  1
85  79  8  4
85  80  8  0
85  81  8  0
85  82  8  1
86  80  8  1
86  81  8  1
86  82  8  1
87  76  8  1
88  76  8  1
89  76  8  1
74  68  9  1
75  68  9  1
75  69  9  1
75  70  9  1
76  67  9  4
76  68  9  0
76  69  9  0
76  70  9  0
76  71  9  4
76  72  9  4
77  68  9  1
77  69  9  0
77  70  9  0
77  71  9  0
77  72  9  0
77  73  9  1
77  74  9  4
77  75  9  4
78  68  9  1
78  69  9  4
78  70  9  0
78  71  9  0
78  72  9  0
78  73  9  0
78  74  9  0
78  75  9  0
78  76  9  1
78  77  9  1
78  79  9  1
78  80  9  1
78  81  9  1
78  82  9  1
78  83  9  1
79  70  9  1
79  71  9  0
79  72  9  0
79  73  9  0
79  74  9  0
79  75  9  0
79  76  9  0
79  77  9  0
79  78  9  1
79  79  9  0
79  80  9  0
79  81  9  0
79  82  9  0
79  83  9  1
80  70  9  1
80  71  9  0
80  72  9  0
80  73  9  0
80  74  9  0
80  75  9  0
80  76  9  0
80  77  9  0
80  78  9  0
80  79  9  0
80  80  9  0
80  81  9  0
80  82  9  0
80  83  9  1
81  71  9  4
81  72  9  0
81  73  9  0
81  74  9  0
81  75  9  0
81  76  9  0
81  77  9  0
81  78  9  0
81  79  9  0
81  80  9  0
81  81  9  0
81  82  9  0
81  83  9  1
82  72  9  4
82  73  9  0
82  74  9  0
82  75  9  0
82  76  9  0
82  77  9  0
82  78  9  0
82  79  9  0
82  80  9  0
82  81  9  0
82  82  9  1
83  73  9  1
83  74  9  1
83  75  9  0
83  76  9  0
83  77  9  0
83  78  9  0
83  79  9  0
83  80  9  0
83  81  9  0
83  82  9  1
84  75  9  1
84  76  9  0
84  77  9  0
84  78  9  0
84  79  9  0
84  80  9  0
84  81  9  0
84  82  9  0
84  83  9  1
85  76  9  1
85  77  9  1
85  78  9  0
85  79  9  0
85  80  9  0
85  81  9  0
85  82  9  0
85  83  9  1
86  75  9  1
86  76  9  1
86  77  9  1
86  78  9  1
86  79  9  4
86  80  9  1
86  81  9  1
86  82  9  1
86  83  9  1
87  75  9  1
87  76  9  0
87  77  9  1
87  78  9  1
88  74  9  1
88  75  9  1
88  76  9  0
88  77  9  1
88  78  9  1
89  74  9  1
89  75  9  1
89  76  9  0
89  77  9  1
89  78  9  1
90  74  9  1
90  75  9  1
90  76  9  1
90  77  9  1
91  75  9  1
91  76  9  1
73  68  10  1
74  67  10  4
74  68  10  0
74  69  10  4
74  70  10  4
75  67  10  1
75  68  10  0
75  69  10  0
75  70  10  0
75  71  10  1
76  67  10  4
76  68  10  0
76  69  10  0
76  70  10  0
76  71  10  0
76  72  10  4
76  73  10  1
77  68  10  1
77  69  10  0
77  70  10  0
77  71  10  0
77  72  10  0
77  73  10  0
77  74  10  1
77  75  10  4
78  68  10  1
78  69  10  4
78  70  10  0
78  71  10  0
78  72  10  0
78  73  10  0
78  74  10  0
78  75  10  0
78  76  10  1
78  77  10  4
78  81  10  1
79  70  10  4
79  71  10  0
79  72  10  0
79  73  10  0
79  74  10  0
79  75  10  0
79  76  10  0
79  77  10  0
79  78  10  1
79  79  10  1
79  80  10  1
79  81  10  1
79  82  10  1
80  70  10  1
80  71  10  0
80  72  10  0
80  73  10  0
80  74  10  0
80  75  10  0
80  76  10  0
80  77  10  0
80  78  10  0
80  79  10  0
80  80  10  0
80  81  10  0
80  82  10  0
80  83  10  1
81  70  10  1
81  71  10  0
81  72  10  0
81  73  10  0
81  74  10  0
81  75  10  0
81  76  10  0
81  77  10  0
81  78  10  0
81  79  10  0
81  80  10  0
81  81  10  0
81  82  10  1
82  71  10  4
82  72  10  4
82  73  10  0
82  74  10  0
82  75  10  0
82  76  10  0
82  77  10  0
82  78  10  0
82  79  10  0
82  80  10  0
82  81  10  0
82  82  10  1
83  73  10  1
83  74  10  0
83  75  10  0
83  76  10  0
83  77  10  0
83  78  10  0
83  79  10  0
83  80  10  0
83  81  10  0
83  82  10  0
83  83  10  1
84  74  10  1
84  75  10  0
84  76  10  0
84  77  10  0
84  78  10  0
84  79  10  0
84  80  10  0
84  81  10  0
84  82  10  0
84  83  10  1
85  74  10  1
85  75  10  1
85  76  10  0
85  77  10  0
85  78  10  0
85  79  10  0
85  80  10  0
85  81  10  0
85  82  10  1
86  74  10  1
86  75  10  0
86  76  10  0
86  77  10  0
86  78  10  0
86  79  10  0
86  80  10  0
86  81  10  1
86  82  10  1
86  83  10  1
87  74  10  1
87  75  10  0
87  76  10  0
87  77  10  0
87  78  10  0
87  79  10  1
87  80  10  1
88  74  10  1
88  75  10  0
88  76  10  0
88  77  10  0
88  78  10  0
88  79  10  1
89  74  10  1
89  75  10  0
89  76  10  0
89  77  10  1
89  78  10  1
90  74  10  1
90  75  10  1
90  76  10  1
73  67  11  4
73  68  11  4
73  69  11  1
74  67  11  4
74  68  11  0
74  69  11  0
74  70  11  4
74  71  11  4
75  67  11  1
75  68  11  0
75  69  11  0
75  70  11  0
75  71  11  0
75  72  11  1
75  73  11  4
76  67  11  1
76  68  11  0
76  69  11  0
76  70  11  0
76  71  11  0
76  72  11  0
76  73  11  0
76  74  11  1
76  75  11  1
77  68  11  4
77  69  11  0
77  70  11  0
77  71  11  0
77  72  11  0
77  73  11  0
77  74  11  0
77  75  11  0
77  76  11  1
78  68  11  1
78  69  11  0
78  70  11  0
78  71  11  0
78  72  11  0
78  73  11  0
78  74  11  0
78  75  11  0
78  76  11  0
78  77  11  1
78  78  11  1
79  69  11  4
79  70  11  0
79  71  11  0
79  72  11  0
79  73  11  0
79  74  11  0
79  75  11  0
79  76  11  0
79  77  11  0
79  78  11  0
79  79  11  1
80  69  11  4
80  70  11  0
80  71  11  0
80  72  11  0
80  73  11  0
80  74  11  0
80  75  11  0
80  76  11  0
80  77  11  0
80  78  11  0
80  79  11  0
80  80  11  4
80  81  11  1
80  82  11  1
81  70  11  1
81  71  11  0
81  72  11  0
81  73  11  0
81  74  11  0
81  75  11  0
81  76  11  0
81  77  11  0
81  78  11  0
81  79  11  0
81  80  11  0
81  81  11  0
81  82  11  1
82  71  11  4
82  72  11  0
82  73  11  0
82  74  11  0
82  75  11  0
82  76  11  0
82  77  11  0
82  78  11  0
82  79  11  0
82  80  11  0
82  81  11  0
82  82  11  1
83  72  11  1
83  73  11  0
83  74  11  0
83  75  11  0
83  76  11  0
83  77  11  0
83  78  11  0
83  79  11  0
83  80  11  0
83  81  11  0
83  82  11  1
84  73  11  1
84  74  11  0
84  75  11  0
84  76  11  0
84  77  11  0
84  78  11  0
84  79  11  0
84  80  11  0
84  81  11  0
84  82  11  1
85  73  11  1
85  74  11  0
85  75  11  0
85  76  11  0
85  77  11  0
85  78  11  0
85  79  11  0
85  80  11  0
85  81  11  0
85  82  11  1
86  74  11  1
86  75  11  0
86  76  11  0
86  77  11  0
86  78  11  0
86  79  11  0
86  80  11  0
86  81  11  1
86  82  11  1
87  74  11  1
87  75  11  0
87  76  11  0
87  77  11  0
87  78  11  0
87  79  11  1
87  80  11  1
88  74  11  1
88  75  11  1
88  76  11  1
88  77  11  1
88  78  11  1
89  75  11  1
89  76  11  1
72  66  12  1
72  67  12  1
72  68  12  1
73  66  12  1
73  67  12  0
73  68  12  0
73  69  12  4
73  70  12  1
74  66  12  4
74  67  12  0
74  68  12  0
74  69  12  0
74  70  12  0
74  71  12  4
74  72  12  4
75  67  12  1
75  68  12  0
75  69  12  0
75  70  12  0
75  71  12  0
75  72  12  0
75  73  12  1
75  74  12  1
76  67  12  4
76  68  12  0
76  69  12  0
76  70  12  0
76  71  12  0
76  72  12  0
76  73  12  0
76  74  12  0
76  75  12  1
77  67  12  4
77  68  12  0
77  69  12  0
77  70  12  0
77  71  12  0
77  72  12  0
77  73  12  0
77  74  12  0
77  75  12  0
77  76  12  4
77  77  12  1
78  68  12  1
78  69  12  0
78  70  12  0
78  71  12  0
78  72  12  0
78  73  12  0
78  74  12  0
78  75  12  0
78  76  12  0
78  77  12  0
78  78  12  4
79  68  12  4
79  69  12  0
79  70  12  0
79  71  12  0
79  72  12  0
79  73  12  0
79  74  12  0
79  75  12  0
79  76  12  0
79  77  12  0
79  78  12  0
79  79  12  4
79  80  12  1
80  69  12  4
80  70  12  0
80  71  12  0
80  72  12  0
80  73  12  0
80  74  12  0
80  75  12  0
80  76  12  0
80  77  12  0
80  78  12  0
80  79  12  0
80  80  12  0
80  81  12  1
80  82  12  1
81  69  12  1
81  70  12  0
81  71  12  0
81  72  12  0
81  73  12  0
81  74  12  0
81  75  12  0
81  76  12  0
81  77  12  0
81  78  12  0
81  79  12  0
81  80  12  0
81  81  12  0
81  82  12  0
81  83  12  1
82  70  12  4
82  71  12  0
82  72  12  0
82  73  12  0
82  74  12  0
82  75  12  0
82  76  12  0
82  77  12  0
82  78  12  0
82  79  12  0
82  80  12  0
82  81  12  0
82  82  12  0
82  83  12  1
83  71  12  1
83  72  12  0
83  73  12  0
83  74  12  0
83  75  12  0
83  76  12  0
83  77  12  0
83  78  12  0
83  79  12  0
83  80  12  0
83  81  12  0
83  82  12  0
83  83  12  1
84  72  12  1
84  73  12  0
84  74  12  0
84  75  12  0
84  76  12  0
84  77  12  0
84  78  12  0
84  79  12  0
84  80  12  0
84  81  12  0
84  82  12  0
84  83  12  1
85  73  12  1
85  74  12  1
85  75  12  0
85  76  12  0
85  77  12  0
85  78  12  0
85  79  12  0
85  80  12  0
85  81  12  0
85  82  12  0
85  83  12  1
86  75  12  1
86  76  12  0
86  77  12  0
86  78  12  0
86  79  12  0
86  80  12  0
86  81  12  0
