63 87 30
7 68 17 1
7 68 18 1
7 68 19 1
7 69 16 1
7 69 17 1
7 69 18 4
7 69 19 1
7 70 17 1
7 70 18 4
8 65 14 1
8 65 15 4
8 65 16 1
8 66 13 1
8 66 14 1
8 66 15 4
8 66 16 4
8 66 17 1
8 66 18 1
8 67 13 1
8 67 14 1
8 67 15 1
8 67 16 1
8 67 17 1
8 67 18 1
8 67 19 1
8 68 13 1
8 68 14 1
8 68 15 1
8 68 16 1
8 68 17 0
8 68 18 0
8 68 19 4
8 69 13 1
8 69 14 1
8 69 15 1
8 69 16 0
8 69 17 0
8 69 18 0
8 69 19 1
8 70 14 1
8 70 15 1
8 70 16 1
8 70 17 0
8 70 18 0
8 70 19 1
8 71 15 4
8 71 16 1
8 71 17 1
8 71 18 1
9 63 14 1
9 63 15 1
9 63 16 1
9 64 13 1
9 64 14 1
9 64 15 1
9 64 16 1
9 64 17 1
9 65 12 1
9 65 13 1
9 65 14 0
9 65 15 0
9 65 16 0
9 65 17 1
9 65 18 1
9 66 12 1
9 66 13 0
9 66 14 0
9 66 15 0
9 66 16 0
9 66 17 0
9 66 18 1
9 67 12 1
9 67 13 0
9 67 14 0
9 67 15 0
9 67 16 0
9 67 17 0
9 67 18 0
9 67 19 1
9 68 12 1
9 68 13 0
9 68 14 0
9 68 15 0
9 68 16 0
9 68 17 0
9 68 18 0
9 68 19 1
9 69 12 1
9 69 13 0
9 69 14 0
9 69 15 0
9 69 16 0
9 69 17 0
9 69 18 0
9 69 19 0
9 69 20 1
9 70 12 1
9 70 13 1
9 70 14 0
9 70 15 0
9 70 16 0
9 70 17 0
9 70 18 0
9 70 19 1
9 71 13 1
9 71 14 4
9 71 15 0
9 71 16 0
9 71 17 0
9 71 18 1
9 72 15 4
9 72 16 1
9 72 17 1
10 62 14 1
10 62 15 1
10 62 16 1
10 62 17 1
10 63 12 1
10 63 13 1
10 63 14 0
10 63 15 0
10 63 16 0
10 63 17 1
10 63 18 1
10 64 12 1
10 64 13 0
10 64 14 0
10 64 15 0
10 64 16 0
10 64 17 0
10 64 18 1
10 65 11 1
10 65 12 0
10 65 13 0
10 65 14 0
10 65 15 0
10 65 16 0
10 65 17 0
10 65 18 1
10 66 11 1
10 66 12 0
10 66 13 0
10 66 14 0
10 66 15 0
10 66 16 0
10 66 17 0
10 66 18 0
10 66 19 1
10 67 11 1
10 67 12 0
10 67 13 0
10 67 14 0
10 67 15 0
10 67 16 0
10 67 17 0
10 67 18 0
10 67 19 1
10 68 11 1
10 68 12 0
10 68 13 0
10 68 14 0
10 68 15 0
10 68 16 0
10 68 17 0
10 68 18 0
10 68 19 0
10 68 20 1
10 69 11 1
10 69 12 0
10 69 13 0
10 69 14 0
10 69 15 0
10 69 16 0
10 69 17 0
10 69 18 0
10 69 19 0
10 69 20 1
10 70 11 1
10 70 12 0
10 70 13 0
10 70 14 0
10 70 15 0
10 70 16 0
10 70 17 0
10 70 18 0
10 70 19 1
10 71 12 1
10 71 13 0
10 71 14 0
10 71 15 0
10 71 16 0
10 71 17 0
10 71 18 1
10 71 19 1
10 72 12 1
10 72 13 1
10 72 14 4
10 72 15 0
10 72 16 1
10 72 17 1
10 73 15 1
11 61 10 4
11 61 11 4
11 61 12 4
11 61 13 1
11 61 14 1
11 61 15 1
11 61 16 1
11 61 17 1
11 62 10 4
11 62 11 4
11 62 12 1
11 62 13 1
11 62 14 0
11 62 15 0
11 62 16 0
11 62 17 0
11 62 18 1
11 63 10 4
11 63 11 1
11 63 12 0
11 63 13 0
11 63 14 0
11 63 15 0
11 63 16 0
11 63 17 0
11 63 18 1
11 64 11 1
11 64 12 0
11 64 13 0
11 64 14 0
11 64 15 0
11 64 16 0
11 64 17 0
11 64 18 1
11 65 11 1
11 65 12 0
11 65 13 0
11 65 14 0
11 65 15 0
11 65 16 0
11 65 17 0
11 65 18 0
11 65 19 1
11 66 10 1
11 66 11 0
11 66 12 0
11 66 13 0
11 66 14 0
11 66 15 0
11 66 16 0
11 66 17 0
11 66 18 0
11 66 19 1
11 67 10 1
11 67 11 0
11 67 12 0
11 67 13 0
11 67 14 0
11 67 15 0
11 67 16 0
11 67 17 0
11 67 18 0
11 67 19 1
11 68 11 1
11 68 12 0
11 68 13 0
11 68 14 0
11 68 15 0
11 68 16 0
11 68 17 0
11 68 18 0
11 68 19 0
11 68 20 1
11 69 11 1
11 69 12 0
11 69 13 0
11 69 14 0
11 69 15 0
11 69 16 0
11 69 17 0
11 69 18 0
11 69 19 0
11 69 20 1
11 70 11 1
11 70 12 0
11 70 13 0
11 70 14 0
11 70 15 0
11 70 16 0
11 70 17 0
11 70 18 0
11 70 19 1
11 71 11 1
11 71 12 0
11 71 13 0
11 71 14 0
11 71 15 0
11 71 16 0
11 71 17 0
11 71 18 0
11 71 19 1
11 72 12 1
11 72 13 0
11 72 14 0
11 72 15 0
11 72 16 0
11 72 17 0
11 72 18 1
11 73 12 1
11 73 13 1
11 73 14 1
11 73 15 1
11 73 16 1
11 73 17 1
12 60 10 4
12 60 11 4
12 61 10 4
12 61 11 0
12 61 12 1
12 61 13 1
12 61 14 1
12 61 15 1
12 61 16 1
12 61 17 1
